"","Data","startTyg","startM","Al. Jerozolimskie - suma","Al. Jerozolimskie płd.","Al. Jerozolimskie płn.","Al. USA - suma","Al. USA płd.","Al. USA płn.","Banacha","Bazyliańska","Belwederska","Dworzec Wileński (al. Solidarności)","Dworzec Wileński (Targowa)","Marsa","Marszałkowska","NSR Most Gdański - suma","NSR Most Gdański ciąg pieszo-rowerowy","NSR Most Gdański ścieżka rowerowa","NSR Solec - suma","NSR Solec ciąg pieszo-rowerowy","NSR Solec ścieżka rowerowa","Praska ścieżka rekreacyjna","Świętokrzyska/Emilii Plater - suma","Świętokrzyska/Emilii Plater płd.","Świętokrzyska/Emilii Plater płn.","Wybrzeże Helskie","Wysockiego","Żwirki i Wigury/Trojdena - suma","Żwirki i Wigury/Trojdena wsch.","Żwirki i Wigury/Trojdena zach."
"1013",2017-05-09,2017-05-08,2017-05-01,NA,NA,NA,466,322,144,2069,77,717,632,576,NA,785,1148,605,543,699,183,516,87,2517,1147,1370,883,210,1429,1050,379
"1014",2017-05-10,2017-05-08,2017-05-01,NA,NA,NA,427,263,164,1942,90,690,629,603,NA,716,963,429,534,662,146,516,87,2530,1172,1358,935,233,1328,991,337
"1015",2017-05-11,2017-05-08,2017-05-01,NA,NA,NA,553,352,201,2040,107,759,689,590,NA,703,1020,348,672,748,112,636,147,2518,1143,1375,1052,295,1367,1054,313
"1016",2017-05-12,2017-05-08,2017-05-01,NA,NA,NA,1365,899,466,3338,219,1521,1350,1204,NA,1320,2389,692,1697,1767,136,1631,502,4818,2221,2597,2116,688,2409,1866,543
"1017",2017-05-13,2017-05-08,2017-05-01,NA,NA,NA,1857,1208,649,3476,340,1986,1731,1576,NA,1399,4518,989,3529,3443,267,3176,1550,5213,2257,2956,3538,1157,2461,1984,477
"1018",2017-05-14,2017-05-08,2017-05-01,NA,NA,NA,2332,1580,752,3809,429,2334,1958,1601,NA,1425,5838,1204,4634,4469,348,4121,2136,5448,2421,3027,4165,1469,2994,2501,493
"1019",2017-05-15,2017-05-15,2017-05-01,NA,NA,NA,1412,919,493,3567,253,1625,1509,1240,NA,1400,1753,378,1375,1669,110,1559,423,5065,2292,2773,2152,721,2800,2163,637
"1020",2017-05-16,2017-05-15,2017-05-01,NA,NA,NA,1837,1168,669,4872,322,2036,1987,1690,NA,1675,2757,649,2108,2464,183,2281,729,6798,3094,3704,3044,986,3694,2884,810
"1021",2017-05-17,2017-05-15,2017-05-01,NA,NA,NA,1945,1295,650,5112,309,2271,2112,1721,NA,1782,2675,460,2215,2690,146,2544,797,7189,3204,3985,3388,1032,3724,2944,780
"1022",2017-05-18,2017-05-15,2017-05-01,NA,NA,NA,2151,1440,711,5235,334,2356,2299,1743,NA,1718,2830,410,2420,2821,112,2709,820,7428,3362,4066,3423,1115,3929,3159,770
"1023",2017-05-19,2017-05-15,2017-05-01,NA,NA,NA,2039,1357,682,5129,357,2275,2184,1923,NA,1904,3305,794,2511,3073,137,2936,988,7297,3285,4012,3655,1037,3741,2961,780
"1024",2017-05-20,2017-05-15,2017-05-01,NA,NA,NA,2477,1595,882,3862,406,2386,2266,2082,NA,1677,5525,1233,4292,5072,265,4807,2133,6546,2922,3624,4605,1415,2992,2451,541
"1025",2017-05-21,2017-05-15,2017-05-01,NA,NA,NA,1907,1204,703,3190,339,1809,1779,1622,NA,1248,4877,1410,3467,3632,382,3250,1867,5121,2216,2905,3583,1024,2588,2109,479
"1026",2017-05-22,2017-05-22,2017-05-01,NA,NA,NA,1957,1244,713,5024,325,2153,1990,1636,NA,1737,2307,417,1890,2332,110,2222,684,6838,3207,3631,3175,1004,3382,2717,665
"1027",2017-05-23,2017-05-22,2017-05-01,NA,NA,NA,1990,1224,766,5414,360,2280,2012,1724,NA,1855,3042,795,2247,2700,183,2517,721,7581,3425,4156,3406,1142,4075,3227,848
"1028",2017-05-24,2017-05-22,2017-05-01,NA,NA,NA,826,523,303,2777,180,1098,1178,1010,NA,1116,1318,536,782,1017,146,871,121,4081,1906,2175,1639,475,1946,1507,439
"1029",2017-05-25,2017-05-22,2017-05-01,NA,NA,NA,1763,1136,627,4814,320,2097,1991,1685,NA,1830,2514,451,2063,2453,112,2341,640,6657,3248,3409,3027,1038,3549,2803,746
"1030",2017-05-26,2017-05-22,2017-05-01,NA,NA,NA,1122,719,403,3774,222,1618,1630,1317,NA,1484,2065,860,1205,1507,138,1369,282,5331,2671,2660,2266,698,2686,2040,646
"1031",2017-05-27,2017-05-22,2017-05-01,NA,NA,NA,2329,1494,835,3259,385,1906,1855,1790,NA,1485,5107,1246,3861,4143,309,3834,1727,5085,2277,2808,3887,1248,2559,2146,413
"1032",2017-05-28,2017-05-22,2017-05-01,NA,NA,NA,2567,1663,904,4283,473,2316,2221,1899,NA,1545,7061,1718,5343,5510,410,5100,2479,5576,2611,2965,4978,1565,3475,2886,589
"1033",2017-05-29,2017-05-29,2017-05-01,NA,NA,NA,1803,1213,590,5002,352,2010,2124,1761,NA,1753,2449,504,1945,2476,115,2361,630,6541,3159,3382,3109,1060,3678,2923,755
"1034",2017-05-30,2017-05-29,2017-05-01,NA,NA,NA,2233,1444,789,5628,399,2424,2390,1972,NA,1833,3543,956,2587,3068,193,2875,778,7403,3768,3635,3750,1276,4260,3421,839
"1035",2017-05-31,2017-05-29,2017-05-01,NA,NA,NA,1567,1012,555,4420,274,1845,1750,1485,NA,1613,2112,542,1570,2092,146,1946,387,6157,3093,3064,2569,765,3324,2589,735
"1036",2017-06-01,2017-05-29,2017-06-01,NA,NA,NA,1325,890,435,4189,234,1693,1744,1380,NA,1492,1307,471,836,1755,117,1638,411,5577,2949,2628,2386,652,2869,2247,622
"1037",2017-06-02,2017-05-29,2017-06-01,NA,NA,NA,1617,1075,542,4387,285,1823,2022,1797,NA,1747,3055,1008,2047,2523,137,2386,592,6317,3305,3012,3134,858,3256,2581,675
"1038",2017-06-03,2017-05-29,2017-06-01,NA,NA,NA,1955,1281,674,3399,332,1843,1997,1757,NA,1526,5154,1466,3688,3873,313,3560,1576,4896,2417,2479,3711,1104,2492,1971,521
"1039",2017-06-04,2017-05-29,2017-06-01,NA,NA,NA,1824,1194,630,3111,337,1843,1582,1464,NA,1099,5442,1871,3571,3594,428,3166,1610,3789,1861,1928,3505,1081,2369,1987,382
"1040",2017-06-05,2017-06-05,2017-06-01,NA,NA,NA,1878,1247,631,4931,283,2063,1976,1656,NA,1792,2957,1156,1801,2885,777,2108,575,6344,3313,3031,2881,872,3572,2777,795
"1041",2017-06-06,2017-06-05,2017-06-01,NA,NA,NA,1213,817,396,4235,209,1632,1697,1314,NA,1461,2037,834,1203,1911,487,1424,222,5440,2814,2626,2320,655,3013,2361,652
"1042",2017-06-07,2017-06-05,2017-06-01,NA,NA,NA,1527,945,582,4030,264,1725,1653,1476,NA,1568,3124,1337,1787,2848,821,2027,535,5687,2914,2773,2551,768,3105,2483,622
"1043",2017-06-08,2017-06-05,2017-06-01,NA,NA,NA,1750,1135,615,4999,310,2100,2164,1784,NA,1847,3464,1507,1957,3262,973,2289,592,6742,3509,3233,3157,1019,3672,2934,738
"1044",2017-06-09,2017-06-05,2017-06-01,NA,NA,NA,1812,1196,616,4684,307,1967,2153,1812,NA,1702,4135,1821,2314,3767,912,2855,730,6661,3442,3219,3270,1008,3551,2823,728
"1045",2017-06-10,2017-06-05,2017-06-01,NA,NA,NA,1695,1095,600,2874,302,1845,1719,1626,NA,1512,4852,2136,2716,4280,1468,2812,1048,4646,2268,2378,2941,874,2337,1914,423
"1046",2017-06-11,2017-06-05,2017-06-01,NA,NA,NA,2465,1619,846,4094,429,2480,2232,1961,NA,1507,8464,3713,4751,6653,2297,4356,1965,5398,2550,2848,4609,1416,3232,2731,501
"1047",2017-06-12,2017-06-12,2017-06-01,NA,NA,NA,1130,744,386,3366,186,1294,1481,1337,NA,1306,1695,703,992,1640,461,1179,196,4392,2318,2074,1974,584,2513,2019,494
"1048",2017-06-13,2017-06-12,2017-06-01,NA,NA,NA,1086,725,361,3603,210,1392,1470,1339,NA,1401,1926,763,1163,1785,506,1279,227,4835,2505,2330,2007,537,2727,2123,604
"1049",2017-06-14,2017-06-12,2017-06-01,NA,NA,NA,1110,723,387,2940,184,1220,1490,1434,NA,1359,2117,994,1123,1927,516,1411,259,4634,2459,2175,1912,555,2291,1795,496
"1050",2017-06-15,2017-06-12,2017-06-01,NA,NA,NA,2726,1789,937,3764,475,2216,2257,1746,NA,1648,11287,4999,6288,9718,3238,6480,2218,6059,2997,3062,5309,1373,2792,2369,423
"1051",2017-06-16,2017-06-12,2017-06-01,NA,NA,NA,858,593,265,1804,152,731,955,1106,NA,870,1721,796,925,1658,613,1045,304,2972,1514,1458,1281,458,1383,1108,275
"1052",2017-06-17,2017-06-12,2017-06-01,NA,NA,NA,1209,751,458,1708,227,904,1020,1147,NA,1069,3337,1589,1748,3105,1251,1854,704,3294,1609,1685,2019,719,1490,1210,280
"1053",2017-06-18,2017-06-12,2017-06-01,NA,NA,NA,2452,1600,852,3582,428,2030,2163,1874,NA,1319,8863,3984,4879,7628,2639,4989,1905,5056,2670,2386,4496,1311,2820,2405,415
"1054",2017-06-19,2017-06-19,2017-06-01,NA,NA,NA,1882,1247,635,4847,314,1965,2252,1899,NA,1838,3876,1833,2043,4059,1352,2707,515,6782,3575,3207,3190,1027,3675,2900,775
"1055",2017-06-20,2017-06-19,2017-06-01,NA,NA,NA,1679,1123,556,4684,278,1876,2148,1815,NA,1719,3358,1589,1769,3491,1150,2341,501,6528,3451,3077,3134,852,3740,3042,698
"1056",2017-06-21,2017-06-19,2017-06-01,NA,NA,NA,1916,1319,597,4936,348,2119,2313,1886,NA,1860,3926,1769,2157,4034,1229,2805,565,7073,3738,3335,3340,975,3791,3058,733
"1057",2017-06-22,2017-06-19,2017-06-01,NA,NA,NA,1579,1030,549,4456,308,1919,2003,1731,NA,1675,3101,1399,1702,3027,887,2140,389,6382,3444,2938,2911,925,3465,2763,702
"1058",2017-06-23,2017-06-19,2017-06-01,NA,NA,NA,689,459,230,1588,125,580,839,867,NA,702,1004,407,597,1102,300,802,152,2478,1326,1152,1116,348,1151,903,248
"1059",2017-06-24,2017-06-19,2017-06-01,NA,NA,NA,1230,832,398,1739,201,1129,1278,1320,NA,1176,3796,1367,2429,3194,960,2234,715,3454,1774,1680,2308,595,1494,1150,344
"1060",2017-06-25,2017-06-19,2017-06-01,NA,NA,NA,2251,1510,741,3125,360,1939,1932,1870,NA,1231,7075,3496,3579,6263,2293,3970,1459,4722,2362,2360,3732,1138,2531,2112,419
"1061",2017-06-26,2017-06-26,2017-06-01,NA,NA,NA,1218,795,423,3798,200,1478,1634,1591,NA,1390,2071,950,1121,2144,638,1506,227,5457,2875,2582,2332,650,2816,2266,550
"1062",2017-06-27,2017-06-26,2017-06-01,NA,NA,NA,1985,1290,695,5318,378,2310,2484,2257,NA,1948,4777,2254,2523,4475,1393,3082,774,7458,3927,3531,3697,1238,3910,3174,736
"1063",2017-06-28,2017-06-26,2017-06-01,NA,NA,NA,597,366,231,1504,121,634,844,967,NA,723,1241,583,658,1081,361,720,172,2604,1356,1248,1125,396,1157,917,240
"1064",2017-06-29,2017-06-26,2017-06-01,NA,NA,NA,1207,765,442,3305,240,1349,1491,1567,NA,1276,2128,1060,1068,2158,653,1505,231,4720,2533,2187,2062,728,2524,2023,501
"1065",2017-06-30,2017-06-26,2017-06-01,NA,NA,NA,730,495,235,2604,121,971,1087,1214,NA,1057,1072,513,559,1257,353,904,106,3853,2102,1751,1324,364,1793,1428,365
"1066",2017-07-01,2017-06-26,2017-07-01,NA,NA,NA,1377,935,442,2204,217,1334,1391,1645,NA,1180,4073,2083,1990,4125,1638,2487,797,3821,1945,1876,2588,692,1688,1365,323
"1067",2017-07-02,2017-06-26,2017-07-01,NA,NA,NA,1025,667,358,1486,157,863,1029,980,NA,843,2638,1419,1219,2524,931,1593,518,2605,1344,1261,1568,481,1228,1018,210
"1068",2017-07-03,2017-07-03,2017-07-01,NA,NA,NA,1456,984,472,3873,245,1618,1716,1688,NA,1487,2715,1323,1392,2537,821,1716,431,5648,3058,2590,2466,752,2800,2228,572
"1069",2017-07-04,2017-07-03,2017-07-01,NA,NA,NA,1056,727,329,2833,173,1204,1435,1271,NA,1128,1812,896,916,1915,533,1382,257,4006,2253,1753,1708,526,2029,1623,406
"1070",2017-07-05,2017-07-03,2017-07-01,NA,NA,NA,1064,713,351,3352,210,985,1488,1323,NA,1329,1754,874,880,1863,472,1391,208,4750,2578,2172,1902,563,2471,1962,509
"1071",2017-07-06,2017-07-03,2017-07-01,NA,NA,NA,1800,1253,547,4526,333,1473,2091,1911,NA,1866,3640,1678,1962,3567,1068,2499,559,6445,3440,3005,3176,1018,3248,2644,604
"1072",2017-07-07,2017-07-03,2017-07-01,NA,NA,NA,1482,997,485,3826,293,1443,1918,1804,NA,1458,3031,1579,1452,2909,895,2014,416,5817,3129,2688,2813,906,2823,2307,516
"1073",2017-07-08,2017-07-03,2017-07-01,NA,NA,NA,1382,867,515,2027,273,1250,1387,1462,NA,1102,4131,2064,2067,3748,1305,2443,835,3624,1853,1771,2426,867,1694,1386,308
"1074",2017-07-09,2017-07-03,2017-07-01,NA,NA,NA,2020,1295,725,2939,419,1855,2150,1748,NA,1288,7765,3721,4044,6887,2435,4452,1630,5030,2585,2445,3977,1348,2345,1959,386
"1075",2017-07-10,2017-07-10,2017-07-01,NA,NA,NA,1312,874,438,3688,235,1573,1809,1686,NA,1673,2430,1188,1242,2326,766,1560,286,5686,3071,2615,2565,688,2754,2212,542
"1076",2017-07-11,2017-07-10,2017-07-01,NA,NA,NA,1189,788,401,3383,241,1435,1681,1489,NA,1377,1974,952,1022,2227,668,1559,198,5127,2820,2307,2209,629,2585,2063,522
"1077",2017-07-12,2017-07-10,2017-07-01,NA,NA,NA,1495,962,533,3844,324,1644,2008,1849,NA,1654,3193,1701,1492,3191,1055,2136,368,5947,3195,2752,2859,917,2839,2293,546
"1078",2017-07-13,2017-07-10,2017-07-01,NA,NA,NA,781,473,308,1669,138,735,896,941,NA,720,1522,777,745,1683,555,1128,203,2668,1468,1200,1165,430,1248,942,306
"1079",2017-07-14,2017-07-10,2017-07-01,NA,NA,NA,1552,1057,495,3737,299,1698,1933,1783,NA,1706,3360,1614,1746,3215,924,2291,492,6001,3205,2796,2825,839,2600,2102,498
"1080",2017-07-15,2017-07-10,2017-07-01,NA,NA,NA,1494,994,500,2020,225,1448,1432,1455,363,1097,4093,1941,2152,3906,1540,2366,907,3795,1980,1815,2499,747,1496,1234,262
"1081",2017-07-16,2017-07-10,2017-07-01,NA,NA,NA,1988,1281,707,3098,371,2480,1963,1921,589,1476,6865,3257,3608,6373,2351,4022,1395,5355,2709,2646,3886,1185,2307,1912,395
"1082",2017-07-17,2017-07-17,2017-07-01,NA,NA,NA,1058,684,374,2242,188,1137,1333,1310,277,1062,1885,950,935,2030,661,1369,240,3756,1982,1774,1682,598,1738,1388,350
"1083",2017-07-18,2017-07-17,2017-07-01,NA,NA,NA,1933,1304,629,4783,343,2404,2420,2023,509,1926,3985,1943,2042,4162,1228,2934,601,7181,3807,3374,3557,1057,3386,2789,597
"1084",2017-07-19,2017-07-17,2017-07-01,NA,NA,NA,2009,1343,666,4778,376,2419,2513,2111,521,1830,4399,2282,2117,4508,1329,3179,688,7202,3920,3282,3684,1095,3431,2832,599
"1085",2017-07-20,2017-07-17,2017-07-01,NA,NA,NA,1625,1129,496,4127,305,2413,2240,1835,474,1902,3230,1495,1735,3120,883,2237,425,6837,3685,3152,3056,947,3034,2486,548
"1086",2017-07-21,2017-07-17,2017-07-01,NA,NA,NA,1016,696,320,2850,186,1288,1421,1373,262,1323,1702,828,874,1664,419,1245,189,4617,2509,2108,1915,501,2049,1636,413
"1087",2017-07-22,2017-07-17,2017-07-01,NA,NA,NA,1696,1075,621,2577,299,1971,1813,1815,354,1543,5677,2755,2922,5308,1550,3758,1141,4663,2494,2169,3277,1039,1950,1587,363
"1088",2017-07-23,2017-07-17,2017-07-01,NA,NA,NA,894,572,322,1482,142,1053,881,1014,228,816,2852,1369,1483,2521,884,1637,498,2705,1413,1292,1597,525,1334,1092,242
"1089",2017-07-24,2017-07-24,2017-07-01,NA,NA,NA,1758,1172,586,4311,309,2176,2111,1990,439,2020,3863,1920,1943,3802,1234,2568,623,6927,3702,3225,3284,1061,3266,2656,610
"1090",2017-07-25,2017-07-24,2017-07-01,NA,NA,NA,528,351,177,1532,117,594,880,944,185,693,858,354,504,919,276,643,78,2473,1359,1114,1058,400,1069,854,215
"1091",2017-07-26,2017-07-24,2017-07-01,NA,NA,NA,1251,874,377,2862,202,1343,1425,1421,339,1322,2252,1133,1119,2338,688,1650,297,4776,2584,2192,2006,686,2148,1733,415
"1092",2017-07-27,2017-07-24,2017-07-01,NA,NA,NA,1647,1129,518,4027,294,1866,2055,1932,424,1777,3449,1816,1633,3426,1183,2243,502,6374,3511,2863,2972,1004,2896,2376,520
"1093",2017-07-28,2017-07-24,2017-07-01,NA,NA,NA,754,499,255,2412,163,938,1101,1191,243,1093,1404,700,704,1464,481,983,145,4159,2365,1794,1706,468,1722,1373,349
"1094",2017-07-29,2017-07-24,2017-07-01,NA,NA,NA,1682,1104,578,2623,304,1727,1812,1707,479,1528,5588,2721,2867,5858,1525,4333,1109,4695,2667,2028,3322,944,1896,1538,358
"1095",2017-07-30,2017-07-24,2017-07-01,NA,NA,NA,1905,1265,640,2905,317,1804,1950,1779,478,1204,6827,3245,3582,6500,2019,4481,1440,4612,2504,2108,3535,1042,2423,2003,420
"1096",2017-07-31,2017-07-31,2017-07-01,NA,NA,NA,1753,1152,601,4025,292,1660,2157,1872,506,1638,3479,1801,1678,3694,1171,2523,529,4218,3985,233,3096,926,3060,2493,567
"1097",2017-08-01,2017-07-31,2017-08-01,NA,NA,NA,1639,1090,549,4250,278,2003,2237,1791,515,2039,3587,1782,1805,4192,1219,2973,518,4465,4427,38,3252,924,3205,2589,616
"1098",2017-08-02,2017-07-31,2017-08-01,NA,NA,NA,1708,1083,625,4134,296,1736,1983,1839,535,1616,3135,1622,1513,3581,1000,2581,441,4127,4013,114,3014,962,2970,2488,482
"1099",2017-08-03,2017-07-31,2017-08-01,NA,NA,NA,1314,902,412,2929,235,1209,1603,1553,422,1249,2619,1263,1356,2855,884,1971,345,3169,3107,62,2330,738,2111,1729,382
"1100",2017-08-04,2017-07-31,2017-08-01,NA,NA,NA,1478,969,509,3628,251,1598,1999,1690,489,1516,3148,1568,1580,3474,941,2533,404,3708,3623,85,2764,842,2684,2171,513
"1101",2017-08-05,2017-07-31,2017-08-01,NA,NA,NA,1680,1089,591,2552,291,1579,1690,1593,486,1244,5559,2657,2902,5148,1653,3495,936,2912,2776,136,3133,863,1899,1541,358
"1102",2017-08-06,2017-07-31,2017-08-01,NA,NA,NA,1751,1139,612,2681,311,1687,1759,1587,526,1383,5361,2572,2789,4960,1777,3183,1085,2933,2930,3,3024,989,2062,1659,403
"1103",2017-08-07,2017-08-07,2017-08-01,NA,NA,NA,1663,1157,506,4147,303,1681,2002,1795,551,1623,3096,1517,1579,3301,1046,2255,491,3902,3752,150,2940,961,2946,2386,560
"1104",2017-08-08,2017-08-07,2017-08-01,NA,NA,NA,1909,1285,624,4652,357,2031,2352,1908,645,1762,3936,1976,1960,4207,1169,3038,589,4459,4337,122,3432,1063,3406,2785,621
"1105",2017-08-09,2017-08-07,2017-08-01,NA,NA,NA,2756,1798,958,4413,332,1896,2309,2007,618,1857,3791,1961,1830,5144,1355,3789,691,4488,4410,78,3273,1039,3375,2791,584
"1106",2017-08-10,2017-08-07,2017-08-01,NA,NA,NA,2300,1433,867,2826,251,1162,1726,1540,497,1326,3012,1592,1420,4435,1244,3191,429,2974,2896,78,2433,715,2126,1748,378
"1107",2017-08-11,2017-08-07,2017-08-01,NA,NA,NA,2239,1380,859,3276,244,1447,1786,1593,543,1344,3446,1911,1535,4460,1169,3291,409,3496,3437,59,2452,708,2398,1945,453
"1108",2017-08-12,2017-08-07,2017-08-01,NA,NA,NA,1659,988,671,1242,174,831,1096,984,357,798,2734,1493,1241,3835,1226,2609,441,1614,1521,93,1492,508,1017,830,187
"1109",2017-08-13,2017-08-07,2017-08-01,NA,NA,NA,2633,1650,983,2083,268,1286,1434,1319,721,1120,6393,3563,2830,7100,2540,4560,1186,2371,2343,28,2744,932,1669,1336,333
"1110",2017-08-14,2017-08-14,2017-08-01,NA,NA,NA,2479,1518,961,2730,284,1499,1735,1588,559,1489,4876,2719,2157,5858,2144,3714,824,3126,3008,118,2721,838,2204,1826,378
"1111",2017-08-15,2017-08-14,2017-08-01,NA,NA,NA,4264,2714,1550,3645,400,1657,2321,1798,993,1562,10930,5482,5448,11498,3346,8152,1852,3622,3622,0,4579,1340,2630,2270,360
"1112",2017-08-16,2017-08-14,2017-08-01,NA,NA,NA,2760,1776,984,4037,330,1691,2083,1776,677,1659,4355,2436,1919,5160,1523,3637,505,4176,4054,122,3127,1004,3167,2591,576
"1113",2017-08-17,2017-08-14,2017-08-01,NA,NA,NA,2344,1466,878,3366,288,1268,1781,1548,479,1416,3411,1835,1576,4364,1160,3204,481,3621,3530,91,2737,847,2640,2171,469
"1114",2017-08-18,2017-08-14,2017-08-01,NA,NA,NA,2705,1714,991,3823,329,1545,1957,1667,681,1601,4409,2373,2036,5311,1367,3944,550,4129,4037,92,2988,967,2989,2413,576
"1115",2017-08-19,2017-08-14,2017-08-01,NA,NA,NA,1297,829,468,1169,133,581,918,909,264,594,2476,1415,1061,2935,1035,1900,359,1476,1366,110,1413,418,932,746,186
"1116",2017-08-20,2017-08-14,2017-08-01,NA,NA,NA,163,114,49,287,39,143,252,298,35,246,395,211,184,416,138,278,34,436,436,0,326,122,279,213,66
"1117",2017-08-21,2017-08-21,2017-08-01,NA,NA,NA,1575,1016,559,2749,183,1059,1310,1226,419,1157,1984,1081,903,2402,685,1717,169,2934,2800,134,1870,571,2133,1714,419
"1118",2017-08-22,2017-08-21,2017-08-01,NA,NA,NA,824,529,295,2200,103,758,924,806,252,915,1064,536,528,1364,322,1042,56,2320,2194,126,1239,284,1679,1349,330
"1119",2017-08-23,2017-08-21,2017-08-01,NA,NA,NA,1195,748,447,2465,147,957,1171,1038,326,1118,1604,849,755,1990,518,1472,124,2632,2524,108,1545,465,1854,1447,407
"1120",2017-08-24,2017-08-21,2017-08-01,1737,198,1539,2532,1586,946,3574,267,1650,1798,1654,688,1657,3959,2177,1782,4813,1424,3389,489,4056,3925,131,2755,875,2798,2263,535
"1121",2017-08-25,2017-08-21,2017-08-01,1579,179,1400,2079,1317,762,3139,200,1382,1596,1490,487,1445,3102,1685,1417,3703,1059,2644,300,3546,3434,112,2356,701,2370,1921,449
"1122",2017-08-26,2017-08-21,2017-08-01,1160,148,1012,3119,1993,1126,2856,347,1660,1963,1693,716,1380,7878,4270,3608,8748,2615,6133,1470,3427,3247,180,3540,1058,2111,1781,330
"1123",2017-08-27,2017-08-21,2017-08-01,770,127,643,2394,1540,854,1916,221,1177,1264,1279,574,982,4952,2757,2195,5767,2125,3642,944,2111,2087,24,2360,765,1741,1429,312
"1124",2017-08-28,2017-08-28,2017-08-01,1555,209,1346,1828,1193,635,3074,240,1206,1499,1385,502,1332,2412,1314,1098,3040,803,2237,264,3583,3265,318,2208,677,2322,1925,397
"1125",2017-08-29,2017-08-28,2017-08-01,1988,214,1774,2983,1865,1118,4265,328,1838,2175,1820,675,1750,4665,2479,2186,5210,1421,3789,590,4396,4172,224,3506,1132,3205,2623,582
"1126",2017-08-30,2017-08-28,2017-08-01,2063,273,1790,3135,2020,1115,4450,349,1830,2176,1843,761,1754,4821,2650,2171,5704,1651,4053,587,4502,4326,176,3446,1058,3325,2696,629
"1127",2017-08-31,2017-08-28,2017-08-01,2153,264,1889,3100,2033,1067,4459,311,1848,2254,1840,730,1707,5147,2943,2204,6084,1660,4424,693,4379,4260,119,3518,1073,3346,2741,605
"1128",2017-09-01,2017-08-28,2017-09-01,1266,169,1097,1382,909,473,2408,151,982,1166,1177,386,1116,1488,767,721,2067,514,1553,175,2535,2468,67,1634,499,1673,1318,355
"1129",2017-09-02,2017-08-28,2017-09-01,343,52,291,527,346,181,662,63,332,460,662,134,462,858,434,424,1008,288,720,118,860,820,40,618,172,475,398,77
"1130",2017-09-03,2017-08-28,2017-09-01,386,59,327,721,473,248,693,95,334,548,591,134,470,1453,810,643,1609,600,1009,205,898,898,0,783,299,603,524,79
"1131",2017-09-04,2017-09-04,2017-09-01,1000,135,865,821,526,295,1810,98,649,800,774,286,851,968,471,497,1174,248,926,68,1839,1763,76,1044,247,1279,1005,274
"1132",2017-09-05,2017-09-04,2017-09-01,927,101,826,1079,674,405,1690,152,767,890,842,294,846,1439,768,671,1688,501,1187,130,1857,1735,122,1210,426,1289,1045,244
"1133",2017-09-06,2017-09-04,2017-09-01,777,98,679,550,371,179,1432,77,496,627,600,221,598,690,357,333,813,183,630,32,1353,1293,60,767,232,981,773,208
"1134",2017-09-07,2017-09-04,2017-09-01,683,78,605,465,314,151,1205,58,471,444,486,148,512,503,257,246,611,131,480,36,1209,1180,29,636,167,865,694,171
"1135",2017-09-08,2017-09-04,2017-09-01,1280,171,1109,1371,904,467,2426,156,1041,1094,1078,409,1133,1950,1100,850,2422,702,1720,165,2484,2448,36,1611,466,1726,1365,361
"1136",2017-09-09,2017-09-04,2017-09-01,1021,144,877,2638,1690,948,2659,269,1493,1507,1622,552,1226,7054,3715,3339,7026,2082,4944,1237,2560,2503,57,3097,930,1977,1611,366
"1137",2017-09-10,2017-09-04,2017-09-01,1000,138,862,2974,1940,1034,2569,315,1587,1572,1293,678,1110,7167,3787,3380,7550,2738,4812,1380,2392,2392,0,3120,996,2013,1705,308
"1138",2017-09-11,2017-09-11,2017-09-01,1120,146,974,1155,741,414,2056,141,763,925,903,313,981,1475,768,707,1685,463,1222,131,2122,2022,100,1323,419,1545,1221,324
"1139",2017-09-12,2017-09-11,2017-09-01,873,99,774,761,502,259,1615,106,581,674,642,218,749,879,412,467,990,240,750,35,1508,1403,105,917,255,1150,942,208
"1140",2017-09-13,2017-09-11,2017-09-01,1518,168,1350,1533,1013,520,2924,149,1213,1165,1021,424,1151,2329,1208,1121,2529,749,1780,235,2787,2720,67,1779,525,2079,1711,368
"1141",2017-09-14,2017-09-11,2017-09-01,1239,134,1105,1015,630,385,2121,120,796,880,829,310,1025,1263,670,593,1464,366,1098,88,2272,2172,100,1275,370,1558,1250,308
"1142",2017-09-15,2017-09-11,2017-09-01,1222,157,1065,1210,757,453,2205,140,858,940,871,352,963,1575,822,753,1785,458,1327,154,1948,1913,35,1375,390,1573,1286,287
"1143",2017-09-16,2017-09-11,2017-09-01,499,74,425,1020,668,352,1039,137,530,629,711,319,700,2264,1269,995,2159,819,1340,405,1282,1249,33,1127,391,880,733,147
"1144",2017-09-17,2017-09-11,2017-09-01,257,55,202,368,223,145,387,54,204,294,318,152,252,869,492,377,829,301,528,147,536,531,5,438,181,402,327,75
"1145",2017-09-18,2017-09-18,2017-09-01,665,92,573,613,408,205,1330,52,579,531,470,165,656,726,406,320,845,210,635,58,1377,1334,43,665,164,992,790,202
"1146",2017-09-19,2017-09-18,2017-09-01,1365,152,1213,1576,1007,569,2665,169,1085,1179,1016,368,1180,2612,1403,1209,2654,786,1868,253,2497,2433,64,1747,553,2016,1614,402
"1147",2017-09-20,2017-09-18,2017-09-01,743,94,649,447,292,155,1188,55,393,487,447,163,538,569,252,317,650,163,487,22,1182,1113,69,683,170,854,687,167
"1148",2017-09-21,2017-09-18,2017-09-01,653,76,577,392,248,144,1050,48,335,435,356,147,457,567,238,329,538,124,414,42,978,964,14,607,150,764,602,162
