"","Data","startTyg","startM","al. Solidarności/Dworzec Wileński","al. Stanów Zjednoczonych N","al. Stanów Zjednoczonych S","Aleje Jerozolimskie/pl. Zawiszy N","Aleje Jerozolimskie/pl. Zawiszy S","Banacha/Żwirki i Wigury","Bazyliańska/Wysockiego","Belwederska","Czerniakowska E","Czerniakowska W","Jagiellońska","Marsa","Marszałkowska/Metro Świętokrzyska","NSR Most Gdański CPR","NSR Most Gdański DDR","NSR Solec CPR","NSR Solec DDR","Praska ścieżka rekreacyjna","Przyczółkowa/al. Wilanowska","Szaserów N","Szaserów S","Świętokrzyska/Emilii Plater N","Świętokrzyska/Emilii Plater S","Targowa/Dworzec Wileński","Wiertnicza","Wybrzeże Helskie/Starzyńskiego","Wysockiego","Żwirki i Wigury/1 Sierpnia","Żwirki i Wigury/Trojdena E","Żwirki i Wigury/Trojdena W"
"930",2017-02-27,2017-02-27,2017-02-01,322,75,185,NA,NA,825,54,373,NA,NA,NA,NA,290,292,411,186,306,44,NA,NA,NA,545,485,231,NA,405,169,NA,440,124
"931",2017-02-28,2017-02-27,2017-02-01,365,134,211,NA,NA,1031,53,472,NA,NA,NA,NA,388,345,437,175,375,44,NA,NA,NA,756,583,306,NA,563,200,NA,581,150
"932",2017-03-01,2017-02-27,2017-03-01,308,85,138,NA,NA,974,38,377,NA,NA,NA,NA,399,157,340,137,249,28,NA,NA,NA,695,606,276,NA,414,136,NA,472,134
"933",2017-03-02,2017-02-27,2017-03-01,285,62,131,NA,NA,993,36,315,NA,NA,NA,NA,346,113,227,72,235,32,NA,NA,NA,644,562,265,NA,394,95,NA,418,138
"934",2017-03-03,2017-02-27,2017-03-01,315,87,165,NA,NA,971,27,370,NA,NA,NA,NA,359,179,266,83,268,35,NA,NA,NA,714,613,313,NA,425,149,NA,459,144
"935",2017-03-04,2017-02-27,2017-03-01,613,216,359,NA,NA,1162,82,696,NA,NA,NA,NA,608,1071,1057,714,808,492,NA,NA,NA,1082,778,613,NA,1162,378,NA,707,200
"936",2017-03-05,2017-02-27,2017-03-01,831,356,641,NA,NA,1540,172,956,NA,NA,NA,NA,723,1679,1919,1048,1234,864,NA,NA,NA,1444,1183,797,NA,1673,578,NA,952,216
"937",2017-03-06,2017-03-06,2017-03-01,210,62,90,NA,NA,590,19,202,NA,NA,NA,NA,235,65,161,32,140,17,NA,NA,NA,473,383,187,NA,207,66,NA,250,77
"938",2017-03-07,2017-03-06,2017-03-01,322,75,150,NA,NA,1064,37,396,NA,NA,NA,NA,408,189,346,102,289,38,NA,NA,NA,761,656,317,NA,444,136,NA,530,182
"939",2017-03-08,2017-03-06,2017-03-01,439,104,154,NA,NA,1195,43,486,NA,NA,NA,NA,512,216,388,131,325,37,NA,NA,NA,984,848,384,NA,550,182,NA,507,180
"940",2017-03-09,2017-03-06,2017-03-01,349,66,119,NA,NA,1083,41,384,NA,NA,NA,NA,386,179,309,70,251,26,NA,NA,NA,727,696,324,NA,432,127,NA,509,156
"941",2017-03-10,2017-03-06,2017-03-01,405,79,168,NA,NA,1073,53,436,NA,NA,NA,NA,469,258,344,143,292,40,NA,NA,NA,889,756,385,NA,543,163,NA,499,192
"942",2017-03-11,2017-03-06,2017-03-01,329,89,141,NA,NA,574,51,272,NA,NA,NA,NA,285,408,456,189,320,142,NA,NA,NA,581,470,367,NA,522,146,NA,334,108
"943",2017-03-12,2017-03-06,2017-03-01,298,150,226,NA,NA,602,44,333,NA,NA,NA,NA,294,379,507,249,301,287,NA,NA,NA,593,471,289,NA,548,212,NA,357,121
"944",2017-03-13,2017-03-13,2017-03-01,432,103,197,NA,NA,1284,64,451,NA,NA,NA,NA,513,223,389,143,363,61,NA,NA,NA,984,850,369,NA,614,194,NA,625,197
"945",2017-03-14,2017-03-13,2017-03-01,613,162,253,NA,NA,1661,85,699,NA,NA,NA,NA,634,406,590,257,530,109,NA,NA,NA,1185,1035,558,NA,855,253,NA,843,296
"946",2017-03-15,2017-03-13,2017-03-01,518,113,185,NA,NA,1409,54,462,NA,NA,NA,NA,590,275,434,169,396,85,NA,NA,NA,1058,917,492,NA,677,176,NA,674,271
"947",2017-03-16,2017-03-13,2017-03-01,583,108,222,NA,NA,1496,56,549,NA,NA,NA,NA,577,277,440,169,404,92,NA,NA,NA,1178,1013,512,NA,732,195,NA,748,281
"948",2017-03-17,2017-03-13,2017-03-01,454,94,211,NA,NA,1232,54,494,NA,NA,NA,NA,506,277,404,167,362,102,NA,NA,NA,965,896,419,NA,636,178,NA,632,223
"949",2017-03-18,2017-03-13,2017-03-01,162,40,79,NA,NA,326,23,134,NA,NA,NA,NA,159,145,171,68,133,65,NA,NA,NA,266,213,178,NA,221,68,NA,177,54
"950",2017-03-19,2017-03-13,2017-03-01,153,56,88,NA,NA,301,11,177,NA,NA,NA,NA,151,166,218,85,147,54,NA,NA,NA,349,281,163,NA,263,65,NA,182,68
"951",2017-03-20,2017-03-20,2017-03-01,322,74,139,NA,NA,1068,65,343,NA,NA,NA,NA,418,194,285,88,272,29,NA,NA,NA,777,717,316,NA,471,161,NA,486,167
"952",2017-03-21,2017-03-20,2017-03-01,589,157,241,NA,NA,1566,81,674,NA,NA,NA,NA,645,384,609,157,480,124,NA,NA,NA,1195,1011,508,NA,754,259,NA,782,263
"953",2017-03-22,2017-03-20,2017-03-01,400,93,180,NA,NA,1184,68,413,NA,NA,NA,NA,514,251,375,118,328,42,NA,NA,NA,944,824,402,NA,553,226,NA,568,201
"954",2017-03-23,2017-03-20,2017-03-01,552,127,211,NA,NA,1558,67,541,NA,NA,NA,NA,593,260,454,90,385,60,NA,NA,NA,1073,981,438,NA,778,195,NA,731,264
"955",2017-03-24,2017-03-20,2017-03-01,635,150,324,NA,NA,1751,89,719,NA,NA,NA,NA,722,483,665,102,550,152,NA,NA,NA,1293,1193,643,NA,985,299,NA,869,318
"956",2017-03-25,2017-03-20,2017-03-01,598,190,319,NA,NA,813,81,609,NA,NA,NA,NA,481,554,630,259,601,367,NA,NA,NA,846,717,514,NA,823,259,NA,467,144
"957",2017-03-26,2017-03-20,2017-03-01,714,337,481,NA,NA,1245,134,775,NA,NA,NA,NA,744,719,1255,360,871,723,NA,NA,NA,1222,901,679,NA,1371,496,NA,813,202
"958",2017-03-27,2017-03-27,2017-03-01,994,369,568,NA,NA,2623,142,1005,NA,NA,NA,NA,958,236,993,115,896,372,NA,NA,NA,1955,1609,921,NA,1484,455,NA,1337,492
"959",2017-03-28,2017-03-27,2017-03-01,1157,353,632,NA,NA,2919,154,1255,NA,NA,NA,NA,1122,400,1234,174,1132,385,NA,NA,NA,2092,1790,966,NA,1690,598,NA,1612,462
"960",2017-03-29,2017-03-27,2017-03-01,673,189,265,NA,NA,1992,79,732,NA,NA,NA,NA,703,271,543,143,519,100,NA,NA,NA,1491,1226,626,NA,964,263,NA,985,363
"961",2017-03-30,2017-03-27,2017-03-01,686,187,337,NA,NA,1899,86,732,NA,NA,NA,NA,709,238,632,103,538,130,NA,NA,NA,1461,1275,607,NA,897,284,NA,999,345
"962",2017-03-31,2017-03-27,2017-03-01,1069,393,663,NA,NA,2698,162,1213,NA,NA,NA,NA,1052,369,1157,125,1211,450,NA,NA,NA,2157,1851,1072,NA,1604,566,NA,1399,465
"963",2017-04-01,2017-03-27,2017-04-01,1825,775,1310,NA,NA,3373,391,2031,NA,NA,NA,NA,1356,681,4153,309,3748,2193,NA,NA,NA,3224,2340,1814,NA,3818,1122,NA,2234,456
"964",2017-04-02,2017-03-27,2017-04-01,2217,859,1505,NA,NA,3833,413,2178,NA,NA,NA,NA,1575,899,5390,438,4271,2971,NA,NA,NA,3414,2509,1807,NA,4898,1480,NA,2608,507
"965",2017-04-03,2017-04-03,2017-04-01,1305,381,657,NA,NA,3195,217,1326,NA,NA,NA,NA,1238,230,1166,97,1133,332,NA,NA,NA,2448,2083,1098,NA,1806,621,NA,1805,567
"966",2017-04-04,2017-04-03,2017-04-01,1563,522,896,NA,NA,3821,233,1615,NA,NA,NA,NA,1369,397,1575,174,1557,579,NA,NA,NA,2858,2410,1276,NA,2182,738,NA,2211,679
"967",2017-04-05,2017-04-03,2017-04-01,1364,378,688,NA,NA,3391,167,1380,NA,NA,NA,NA,1214,309,1268,142,1171,430,NA,NA,NA,2579,2163,1210,NA,1914,610,NA,1893,606
"968",2017-04-06,2017-04-03,2017-04-01,493,95,164,NA,NA,1528,36,471,NA,NA,NA,NA,464,271,340,110,329,35,NA,NA,NA,902,767,456,NA,656,160,NA,681,264
"969",2017-04-07,2017-04-03,2017-04-01,628,137,290,NA,NA,1768,77,638,NA,NA,NA,NA,632,408,439,135,459,86,NA,NA,NA,1381,1155,646,NA,768,232,NA,896,329
"970",2017-04-08,2017-04-03,2017-04-01,961,387,613,NA,NA,1977,184,1086,NA,NA,NA,NA,931,533,1463,210,1230,811,NA,NA,NA,1848,1336,1062,NA,1793,582,NA,1202,328
"971",2017-04-09,2017-04-03,2017-04-01,622,232,413,NA,NA,1204,110,705,NA,NA,NA,NA,617,661,1006,286,722,487,NA,NA,NA,1029,867,676,NA,1108,418,NA,775,215
"972",2017-04-10,2017-04-10,2017-04-01,1641,551,975,NA,NA,4085,274,1874,NA,NA,NA,NA,1543,270,1976,113,1952,656,NA,NA,NA,3111,2549,1403,NA,2388,795,NA,2260,666
"973",2017-04-11,2017-04-10,2017-04-01,752,178,330,NA,NA,2274,83,879,NA,NA,NA,NA,805,452,571,192,653,105,NA,NA,NA,1684,1425,665,NA,1039,277,NA,1100,396
"974",2017-04-12,2017-04-10,2017-04-01,439,98,181,NA,NA,1391,50,450,NA,NA,NA,NA,431,322,242,146,335,24,NA,NA,NA,840,727,411,NA,526,129,NA,698,256
"975",2017-04-13,2017-04-10,2017-04-01,383,70,179,NA,NA,1016,36,362,NA,NA,NA,NA,430,280,259,119,244,33,NA,NA,NA,755,693,364,NA,392,132,NA,608,181
"976",2017-04-14,2017-04-10,2017-04-01,309,93,117,NA,NA,724,25,282,NA,NA,NA,NA,400,481,177,135,180,20,NA,NA,NA,609,522,310,NA,324,103,NA,366,156
"977",2017-04-15,2017-04-10,2017-04-01,205,68,101,NA,NA,297,42,177,NA,NA,NA,NA,163,588,249,223,157,94,NA,NA,NA,305,209,274,NA,305,116,NA,206,57
"978",2017-04-16,2017-04-10,2017-04-01,126,64,82,NA,NA,174,24,106,NA,NA,NA,NA,91,747,195,293,133,65,NA,NA,NA,203,135,118,NA,186,94,NA,157,46
"979",2017-04-17,2017-04-17,2017-04-01,285,148,275,NA,NA,507,91,420,NA,NA,NA,NA,285,262,675,103,402,342,NA,NA,NA,468,353,276,NA,604,250,NA,477,115
"980",2017-04-18,2017-04-17,2017-04-01,351,76,134,NA,NA,736,46,240,NA,NA,NA,NA,375,466,249,176,234,52,NA,NA,NA,629,541,355,NA,446,155,NA,362,138
"981",2017-04-19,2017-04-17,2017-04-01,566,117,243,NA,NA,1490,67,573,NA,NA,NA,NA,636,331,441,145,411,113,NA,NA,NA,1121,958,499,NA,726,187,NA,763,228
"982",2017-04-20,2017-04-17,2017-04-01,662,179,300,NA,NA,1782,95,673,NA,NA,NA,NA,702,294,565,113,517,123,NA,NA,NA,1324,1133,600,NA,903,259,NA,930,260
"983",2017-04-21,2017-04-17,2017-04-01,548,118,237,NA,NA,1662,61,533,NA,NA,NA,NA,668,519,438,128,476,115,NA,NA,NA,1134,1158,530,NA,736,201,NA,803,267
"984",2017-04-22,2017-04-17,2017-04-01,383,122,229,NA,NA,770,42,640,NA,NA,NA,NA,399,750,505,280,387,171,NA,NA,NA,738,599,465,NA,616,176,NA,503,142
"985",2017-04-23,2017-04-17,2017-04-01,468,168,341,NA,NA,863,68,619,NA,NA,NA,NA,448,958,638,388,522,329,NA,NA,NA,847,643,493,NA,813,248,NA,567,153
"986",2017-04-24,2017-04-24,2017-04-01,737,174,339,NA,NA,2109,107,809,NA,NA,NA,NA,807,289,601,109,628,131,NA,NA,NA,1519,1256,706,NA,973,316,NA,1092,321
"987",2017-04-25,2017-04-24,2017-04-01,856,230,419,NA,NA,2469,122,898,NA,NA,NA,NA,894,529,807,180,760,217,NA,NA,NA,1870,1475,762,NA,1194,360,NA,1269,462
"988",2017-04-26,2017-04-24,2017-04-01,359,61,127,NA,NA,1179,61,323,NA,NA,NA,NA,406,388,243,145,247,13,NA,NA,NA,734,657,346,NA,440,121,NA,618,220
"989",2017-04-27,2017-04-24,2017-04-01,512,99,180,NA,NA,1527,91,492,NA,NA,NA,NA,587,325,390,111,365,52,NA,NA,NA,1097,880,447,NA,621,187,NA,787,268
"990",2017-04-28,2017-04-24,2017-04-01,252,33,72,NA,NA,604,19,163,NA,NA,NA,NA,221,558,123,138,128,8,NA,NA,NA,398,338,236,NA,238,53,NA,295,117
"991",2017-04-29,2017-04-24,2017-04-01,398,175,271,NA,NA,757,98,376,NA,NA,NA,NA,413,784,588,258,389,198,NA,NA,NA,723,600,417,NA,722,232,NA,509,151
"992",2017-04-30,2017-04-24,2017-04-01,599,218,352,NA,NA,1005,110,648,NA,NA,NA,NA,530,1017,966,366,711,489,NA,NA,NA,931,742,626,NA,1031,359,NA,652,175
"993",2017-05-01,2017-05-01,2017-05-01,1139,460,766,NA,NA,1966,260,1472,NA,NA,NA,NA,1022,334,2493,109,1934,1325,NA,NA,NA,1703,1278,955,NA,2448,790,NA,1447,263
"994",2017-05-02,2017-05-01,2017-05-01,901,304,582,NA,NA,1598,175,914,NA,NA,NA,NA,767,615,1206,187,985,661,NA,NA,NA,1560,1141,886,NA,1509,529,NA,1028,284
"995",2017-05-03,2017-05-01,2017-05-01,541,160,374,NA,NA,800,90,693,NA,NA,NA,NA,437,401,817,145,620,401,NA,NA,NA,780,632,557,NA,816,331,NA,651,131
"996",2017-05-04,2017-05-01,2017-05-01,279,97,136,NA,NA,767,65,271,NA,NA,NA,NA,365,358,257,112,191,51,NA,NA,NA,657,559,364,NA,401,168,NA,365,139
"997",2017-05-05,2017-05-01,2017-05-01,1195,424,762,NA,NA,2487,214,1279,NA,NA,NA,NA,1065,634,1463,136,1433,581,NA,NA,NA,2298,1674,1087,NA,1849,726,NA,1480,362
"998",2017-05-06,2017-05-01,2017-05-01,1371,490,913,NA,NA,2723,304,1684,NA,NA,NA,NA,1001,896,2958,246,2218,1326,NA,NA,NA,2278,1757,1214,NA,2850,906,NA,1808,381
"999",2017-05-07,2017-05-01,2017-05-01,450,196,242,NA,NA,859,78,449,NA,NA,NA,NA,445,1061,652,336,483,244,NA,NA,NA,816,626,443,NA,709,235,NA,565,175
"1000",2017-05-08,2017-05-08,2017-05-01,568,150,263,NA,NA,1653,77,581,NA,NA,NA,NA,588,358,443,114,428,21,NA,NA,NA,1195,944,510,NA,746,207,NA,827,303
"1001",2017-05-09,2017-05-08,2017-05-01,632,144,322,NA,NA,2069,77,717,NA,NA,NA,NA,785,605,543,183,516,87,NA,NA,NA,1370,1147,576,NA,883,210,NA,1050,379
"1002",2017-05-10,2017-05-08,2017-05-01,629,164,263,NA,NA,1942,90,690,NA,NA,NA,NA,716,429,534,146,516,87,NA,NA,NA,1358,1172,603,NA,935,233,NA,991,337
"1003",2017-05-11,2017-05-08,2017-05-01,689,201,352,NA,NA,2040,107,759,NA,NA,NA,NA,703,348,672,112,636,147,NA,NA,NA,1375,1143,590,NA,1052,295,NA,1054,313
"1004",2017-05-12,2017-05-08,2017-05-01,1350,466,899,NA,NA,3338,219,1521,NA,NA,NA,NA,1320,692,1697,136,1631,502,NA,NA,NA,2597,2221,1204,NA,2116,688,NA,1866,543
"1005",2017-05-13,2017-05-08,2017-05-01,1731,649,1208,NA,NA,3476,340,1986,NA,NA,NA,NA,1399,989,3529,267,3176,1550,NA,NA,NA,2956,2257,1576,NA,3538,1157,NA,1984,477
"1006",2017-05-14,2017-05-08,2017-05-01,1958,752,1580,NA,NA,3809,429,2334,NA,NA,NA,NA,1425,1204,4634,348,4121,2136,NA,NA,NA,3027,2421,1601,NA,4165,1469,NA,2501,493
"1007",2017-05-15,2017-05-15,2017-05-01,1509,493,919,NA,NA,3567,253,1625,NA,NA,NA,NA,1400,378,1375,110,1559,423,NA,NA,NA,2773,2292,1240,NA,2152,721,NA,2163,637
"1008",2017-05-16,2017-05-15,2017-05-01,1987,669,1168,NA,NA,4872,322,2036,NA,NA,NA,NA,1675,649,2108,183,2281,729,NA,NA,NA,3704,3094,1690,NA,3044,986,NA,2884,810
"1009",2017-05-17,2017-05-15,2017-05-01,2112,650,1295,NA,NA,5112,309,2271,NA,NA,NA,NA,1782,460,2215,146,2544,797,NA,NA,NA,3985,3204,1721,NA,3388,1032,NA,2944,780
"1010",2017-05-18,2017-05-15,2017-05-01,2299,711,1440,NA,NA,5235,334,2356,NA,NA,NA,NA,1718,410,2420,112,2709,820,NA,NA,NA,4066,3362,1743,NA,3423,1115,NA,3159,770
"1011",2017-05-19,2017-05-15,2017-05-01,2184,682,1357,NA,NA,5129,357,2275,NA,NA,NA,NA,1904,794,2511,137,2936,988,NA,NA,NA,4012,3285,1923,NA,3655,1037,NA,2961,780
"1012",2017-05-20,2017-05-15,2017-05-01,2266,882,1595,NA,NA,3862,406,2386,NA,NA,NA,NA,1677,1233,4292,265,4807,2133,NA,NA,NA,3624,2922,2082,NA,4605,1415,NA,2451,541
"1013",2017-05-21,2017-05-15,2017-05-01,1779,703,1204,NA,NA,3190,339,1809,NA,NA,NA,NA,1248,1410,3467,382,3250,1867,NA,NA,NA,2905,2216,1622,NA,3583,1024,NA,2109,479
"1014",2017-05-22,2017-05-22,2017-05-01,1990,713,1244,NA,NA,5024,325,2153,NA,NA,NA,NA,1737,417,1890,110,2222,684,NA,NA,NA,3631,3207,1636,NA,3175,1004,NA,2717,665
"1015",2017-05-23,2017-05-22,2017-05-01,2012,766,1224,NA,NA,5414,360,2280,NA,NA,NA,NA,1855,795,2247,183,2517,721,NA,NA,NA,4156,3425,1724,NA,3406,1142,NA,3227,848
"1016",2017-05-24,2017-05-22,2017-05-01,1178,303,523,NA,NA,2777,180,1098,NA,NA,NA,NA,1116,536,782,146,871,121,NA,NA,NA,2175,1906,1010,NA,1639,475,NA,1507,439
"1017",2017-05-25,2017-05-22,2017-05-01,1991,627,1136,NA,NA,4814,320,2097,NA,NA,NA,NA,1830,451,2063,112,2341,640,NA,NA,NA,3409,3248,1685,NA,3027,1038,NA,2803,746
"1018",2017-05-26,2017-05-22,2017-05-01,1630,403,719,NA,NA,3774,222,1618,NA,NA,NA,NA,1484,860,1205,138,1369,282,NA,NA,NA,2660,2671,1317,NA,2266,698,NA,2040,646
"1019",2017-05-27,2017-05-22,2017-05-01,1855,835,1494,NA,NA,3259,385,1906,NA,NA,NA,NA,1485,1246,3861,309,3834,1727,NA,NA,NA,2808,2277,1790,NA,3887,1248,NA,2146,413
"1020",2017-05-28,2017-05-22,2017-05-01,2221,904,1663,NA,NA,4283,473,2316,NA,NA,NA,NA,1545,1718,5343,410,5100,2479,NA,NA,NA,2965,2611,1899,NA,4978,1565,NA,2886,589
"1021",2017-05-29,2017-05-29,2017-05-01,2124,590,1213,NA,NA,5002,352,2010,NA,NA,NA,NA,1753,504,1945,115,2361,630,NA,NA,NA,3382,3159,1761,NA,3109,1060,NA,2923,755
"1022",2017-05-30,2017-05-29,2017-05-01,2390,789,1444,NA,NA,5628,399,2424,NA,NA,NA,NA,1833,956,2587,193,2875,778,NA,NA,NA,3635,3768,1972,NA,3750,1276,NA,3421,839
"1023",2017-05-31,2017-05-29,2017-05-01,1750,555,1012,NA,NA,4420,274,1845,NA,NA,NA,NA,1613,542,1570,146,1946,387,NA,NA,NA,3064,3093,1485,NA,2569,765,NA,2589,735
"1024",2017-06-01,2017-05-29,2017-06-01,1744,435,890,NA,NA,4189,234,1693,NA,NA,NA,NA,1492,471,836,117,1638,411,NA,NA,NA,2628,2949,1380,NA,2386,652,NA,2247,622
"1025",2017-06-02,2017-05-29,2017-06-01,2022,542,1075,NA,NA,4387,285,1823,NA,NA,NA,NA,1747,1008,2047,137,2386,592,NA,NA,NA,3012,3305,1797,NA,3134,858,NA,2581,675
"1026",2017-06-03,2017-05-29,2017-06-01,1997,674,1281,NA,NA,3399,332,1843,NA,NA,NA,NA,1526,1466,3688,313,3560,1576,NA,NA,NA,2479,2417,1757,NA,3711,1104,NA,1971,521
"1027",2017-06-04,2017-05-29,2017-06-01,1582,630,1194,NA,NA,3111,337,1843,NA,NA,NA,NA,1099,1871,3571,428,3166,1610,NA,NA,NA,1928,1861,1464,NA,3505,1081,NA,1987,382
"1028",2017-06-05,2017-06-05,2017-06-01,1976,631,1247,NA,NA,4931,283,2063,NA,NA,NA,NA,1792,1156,1801,777,2108,575,NA,NA,NA,3031,3313,1656,NA,2881,872,NA,2777,795
"1029",2017-06-06,2017-06-05,2017-06-01,1697,396,817,NA,NA,4235,209,1632,NA,NA,NA,NA,1461,834,1203,487,1424,222,NA,NA,NA,2626,2814,1314,NA,2320,655,NA,2361,652
"1030",2017-06-07,2017-06-05,2017-06-01,1653,582,945,NA,NA,4030,264,1725,NA,NA,NA,NA,1568,1337,1787,821,2027,535,NA,NA,NA,2773,2914,1476,NA,2551,768,NA,2483,622
"1031",2017-06-08,2017-06-05,2017-06-01,2164,615,1135,NA,NA,4999,310,2100,NA,NA,NA,NA,1847,1507,1957,973,2289,592,NA,NA,NA,3233,3509,1784,NA,3157,1019,NA,2934,738
"1032",2017-06-09,2017-06-05,2017-06-01,2153,616,1196,NA,NA,4684,307,1967,NA,NA,NA,NA,1702,1821,2314,912,2855,730,NA,NA,NA,3219,3442,1812,NA,3270,1008,NA,2823,728
"1033",2017-06-10,2017-06-05,2017-06-01,1719,600,1095,NA,NA,2874,302,1845,NA,NA,NA,NA,1512,2136,2716,1468,2812,1048,NA,NA,NA,2378,2268,1626,NA,2941,874,NA,1914,423
"1034",2017-06-11,2017-06-05,2017-06-01,2232,846,1619,NA,NA,4094,429,2480,NA,NA,NA,NA,1507,3713,4751,2297,4356,1965,NA,NA,NA,2848,2550,1961,NA,4609,1416,NA,2731,501
"1035",2017-06-12,2017-06-12,2017-06-01,1481,386,744,NA,NA,3366,186,1294,NA,NA,NA,NA,1306,703,992,461,1179,196,NA,NA,NA,2074,2318,1337,NA,1974,584,NA,2019,494
"1036",2017-06-13,2017-06-12,2017-06-01,1470,361,725,NA,NA,3603,210,1392,NA,NA,NA,NA,1401,763,1163,506,1279,227,NA,NA,NA,2330,2505,1339,NA,2007,537,NA,2123,604
"1037",2017-06-14,2017-06-12,2017-06-01,1490,387,723,NA,NA,2940,184,1220,NA,NA,NA,NA,1359,994,1123,516,1411,259,NA,NA,NA,2175,2459,1434,NA,1912,555,NA,1795,496
"1038",2017-06-15,2017-06-12,2017-06-01,2257,937,1789,NA,NA,3764,475,2216,NA,NA,NA,NA,1648,4999,6288,3238,6480,2218,NA,NA,NA,3062,2997,1746,NA,5309,1373,NA,2369,423
"1039",2017-06-16,2017-06-12,2017-06-01,955,265,593,NA,NA,1804,152,731,NA,NA,NA,NA,870,796,925,613,1045,304,NA,NA,NA,1458,1514,1106,NA,1281,458,NA,1108,275
"1040",2017-06-17,2017-06-12,2017-06-01,1020,458,751,NA,NA,1708,227,904,NA,NA,NA,NA,1069,1589,1748,1251,1854,704,NA,NA,NA,1685,1609,1147,NA,2019,719,NA,1210,280
"1041",2017-06-18,2017-06-12,2017-06-01,2163,852,1600,NA,NA,3582,428,2030,NA,NA,NA,NA,1319,3984,4879,2639,4989,1905,NA,NA,NA,2386,2670,1874,NA,4496,1311,NA,2405,415
"1042",2017-06-19,2017-06-19,2017-06-01,2252,635,1247,NA,NA,4847,314,1965,NA,NA,NA,NA,1838,1833,2043,1352,2707,515,NA,NA,NA,3207,3575,1899,NA,3190,1027,NA,2900,775
"1043",2017-06-20,2017-06-19,2017-06-01,2148,556,1123,NA,NA,4684,278,1876,NA,NA,NA,NA,1719,1589,1769,1150,2341,501,NA,NA,NA,3077,3451,1815,NA,3134,852,NA,3042,698
"1044",2017-06-21,2017-06-19,2017-06-01,2313,597,1319,NA,NA,4936,348,2119,NA,NA,NA,NA,1860,1769,2157,1229,2805,565,NA,NA,NA,3335,3738,1886,NA,3340,975,NA,3058,733
"1045",2017-06-22,2017-06-19,2017-06-01,2003,549,1030,NA,NA,4456,308,1919,NA,NA,NA,NA,1675,1399,1702,887,2140,389,NA,NA,NA,2938,3444,1731,NA,2911,925,NA,2763,702
"1046",2017-06-23,2017-06-19,2017-06-01,839,230,459,NA,NA,1588,125,580,NA,NA,NA,NA,702,407,597,300,802,152,NA,NA,NA,1152,1326,867,NA,1116,348,NA,903,248
"1047",2017-06-24,2017-06-19,2017-06-01,1278,398,832,NA,NA,1739,201,1129,NA,NA,NA,NA,1176,1367,2429,960,2234,715,NA,NA,NA,1680,1774,1320,NA,2308,595,NA,1150,344
"1048",2017-06-25,2017-06-19,2017-06-01,1932,741,1510,NA,NA,3125,360,1939,NA,NA,NA,NA,1231,3496,3579,2293,3970,1459,NA,NA,NA,2360,2362,1870,NA,3732,1138,NA,2112,419
"1049",2017-06-26,2017-06-26,2017-06-01,1634,423,795,NA,NA,3798,200,1478,NA,NA,NA,NA,1390,950,1121,638,1506,227,NA,NA,NA,2582,2875,1591,NA,2332,650,NA,2266,550
"1050",2017-06-27,2017-06-26,2017-06-01,2484,695,1290,NA,NA,5318,378,2310,NA,NA,NA,NA,1948,2254,2523,1393,3082,774,NA,NA,NA,3531,3927,2257,NA,3697,1238,NA,3174,736
"1051",2017-06-28,2017-06-26,2017-06-01,844,231,366,NA,NA,1504,121,634,NA,NA,NA,NA,723,583,658,361,720,172,NA,NA,NA,1248,1356,967,NA,1125,396,NA,917,240
"1052",2017-06-29,2017-06-26,2017-06-01,1491,442,765,NA,NA,3305,240,1349,NA,NA,NA,NA,1276,1060,1068,653,1505,231,NA,NA,NA,2187,2533,1567,NA,2062,728,NA,2023,501
"1053",2017-06-30,2017-06-26,2017-06-01,1087,235,495,NA,NA,2604,121,971,NA,NA,NA,NA,1057,513,559,353,904,106,NA,NA,NA,1751,2102,1214,NA,1324,364,NA,1428,365
"1054",2017-07-01,2017-06-26,2017-07-01,1391,442,935,NA,NA,2204,217,1334,NA,NA,NA,NA,1180,2083,1990,1638,2487,797,NA,NA,NA,1876,1945,1645,NA,2588,692,NA,1365,323
"1055",2017-07-02,2017-06-26,2017-07-01,1029,358,667,NA,NA,1486,157,863,NA,NA,NA,NA,843,1419,1219,931,1593,518,NA,NA,NA,1261,1344,980,NA,1568,481,NA,1018,210
"1056",2017-07-03,2017-07-03,2017-07-01,1716,472,984,NA,NA,3873,245,1618,NA,NA,NA,NA,1487,1323,1392,821,1716,431,NA,NA,NA,2590,3058,1688,NA,2466,752,NA,2228,572
"1057",2017-07-04,2017-07-03,2017-07-01,1435,329,727,NA,NA,2833,173,1204,NA,NA,NA,NA,1128,896,916,533,1382,257,NA,NA,NA,1753,2253,1271,NA,1708,526,NA,1623,406
"1058",2017-07-05,2017-07-03,2017-07-01,1488,351,713,NA,NA,3352,210,985,NA,NA,NA,NA,1329,874,880,472,1391,208,NA,NA,NA,2172,2578,1323,NA,1902,563,NA,1962,509
"1059",2017-07-06,2017-07-03,2017-07-01,2091,547,1253,NA,NA,4526,333,1473,NA,NA,NA,NA,1866,1678,1962,1068,2499,559,NA,NA,NA,3005,3440,1911,NA,3176,1018,NA,2644,604
"1060",2017-07-07,2017-07-03,2017-07-01,1918,485,997,NA,NA,3826,293,1443,NA,NA,NA,NA,1458,1579,1452,895,2014,416,NA,NA,NA,2688,3129,1804,NA,2813,906,NA,2307,516
