"","Data","startTyg","al. Solidarności/Dworzec Wileński","al. Stanów Zjednoczonych - suma","al. Stanów Zjednoczonych N","al. Stanów Zjednoczonych S","Aleje Jerozolimskie/pl. Zawiszy - suma","Aleje Jerozolimskie/pl. Zawiszy N","Aleje Jerozolimskie/pl. Zawiszy S","Banacha/Żwirki i Wigury","Bazyliańska/Wysockiego","Belwederska","Bystra/Radzymińska","Czerniakowska - suma","Czerniakowska E","Czerniakowska W","Jagiellońska","Marsa","Marszałkowska/Metro Świętokrzyska","NSR Most Gdański - suma","NSR Most Gdański CPR","NSR Most Gdański DDR","NSR Solec - suma","NSR Solec CPR","NSR Solec DDR","Okopowa/rondo Radosława","Praska ścieżka rekreacyjna","Przyczółkowa/al. Wilanowska","Radzymińska/Jórskiego","Szaserów - suma","Szaserów N","Szaserów S","Świętokrzyska/Emilii Plater - suma","Świętokrzyska/Emilii Plater N","Świętokrzyska/Emilii Plater S","Świętokrzyska/Zielna (display)","Targowa/Dworzec Wileński","Towarowa/Łucka","Wiertnicza","Wybrzeże Helskie/Starzyńskiego","Wysockiego","Żwirki i Wigury/1 Sierpnia","Żwirki i Wigury/Trojdena - suma","Żwirki i Wigury/Trojdena E","Żwirki i Wigury/Trojdena W","temp_min","temp_avg","temp_max","deszcz","snieg","Rodzaj_opadu","Jaki_dzien","Wolne"
"553",2016-02-16,2016-02-15,251,88,15,73,NA,NA,NA,672,32,258,NA,NA,NA,NA,NA,NA,254,336,111,225,269,142,127,NA,28,NA,NA,NA,NA,NA,808,454,354,NA,NA,NA,NA,302,56,NA,NA,NA,NA,1.5,3.6,6.3,0,0,"s","roboczy",FALSE
"554",2016-02-17,2016-02-15,217,90,21,69,NA,NA,NA,651,32,286,NA,NA,NA,NA,NA,NA,260,335,122,213,289,156,133,NA,44,NA,NA,NA,NA,NA,819,444,375,NA,NA,NA,NA,319,66,NA,NA,NA,NA,-3.2,1.3,3.9,0.7,0,"d","roboczy",FALSE
"555",2016-02-18,2016-02-15,263,89,22,67,NA,NA,NA,642,40,304,NA,NA,NA,NA,NA,NA,225,344,109,235,290,155,135,NA,37,NA,NA,NA,NA,NA,778,428,350,NA,NA,NA,NA,341,59,NA,NA,NA,NA,2.9,6.4,8.3,5.1,0,"d","roboczy",FALSE
"556",2016-02-19,2016-02-15,123,31,7,24,NA,NA,NA,315,14,109,NA,NA,NA,NA,NA,NA,141,90,26,64,94,50,44,NA,3,NA,NA,NA,NA,NA,398,217,181,NA,NA,NA,NA,118,24,NA,NA,NA,NA,1.9,3.4,7,0,10.4,"s","roboczy",FALSE
"557",2016-02-20,2016-02-15,105,42,18,24,NA,NA,NA,176,19,142,NA,NA,NA,NA,NA,NA,83,235,93,142,142,77,65,NA,54,NA,NA,NA,NA,NA,276,165,111,NA,NA,NA,NA,181,42,NA,NA,NA,NA,-0.1,1.4,3.2,0,3.1,"s","weekend",TRUE
"558",2016-02-21,2016-02-15,99,39,9,30,NA,NA,NA,180,11,110,NA,NA,NA,NA,NA,NA,65,281,106,175,140,72,68,NA,59,NA,NA,NA,NA,NA,206,128,78,NA,NA,NA,NA,154,23,NA,NA,NA,NA,1.4,4.6,8.5,4.6,0,"d","weekend",TRUE
"559",2016-02-22,2016-02-22,149,38,3,35,NA,NA,NA,409,9,144,NA,NA,NA,NA,NA,NA,158,183,58,125,131,61,70,NA,14,NA,NA,NA,NA,NA,444,251,193,NA,NA,NA,NA,166,17,NA,NA,NA,NA,4.1,8,12.5,6.2,0,"d","roboczy",FALSE
"560",2016-02-23,2016-02-22,240,85,26,59,NA,NA,NA,670,24,264,NA,NA,NA,NA,NA,NA,233,327,112,215,271,147,124,NA,41,NA,NA,NA,NA,NA,765,455,310,NA,NA,NA,NA,280,53,NA,NA,NA,NA,2,3.5,5.4,0,0,"s","roboczy",FALSE
"561",2016-02-24,2016-02-22,217,93,27,66,NA,NA,NA,624,22,234,NA,NA,NA,NA,NA,NA,240,346,131,215,263,155,108,NA,38,NA,NA,NA,NA,NA,775,445,330,NA,NA,NA,NA,273,48,NA,NA,NA,NA,0.3,2.8,5.3,0,0.8,"s","roboczy",FALSE
"562",2016-02-25,2016-02-22,234,67,37,30,NA,NA,NA,687,27,247,NA,NA,NA,NA,NA,NA,280,401,152,249,281,161,120,NA,47,NA,NA,NA,NA,NA,826,463,363,NA,NA,NA,NA,343,58,NA,NA,NA,NA,-1.8,1.3,5.5,0,0,"s","roboczy",FALSE
"563",2016-02-26,2016-02-22,221,47,22,25,NA,NA,NA,557,11,222,NA,NA,NA,NA,NA,NA,228,269,82,187,230,124,106,NA,20,NA,NA,NA,NA,NA,628,342,286,NA,NA,NA,NA,268,48,NA,NA,NA,NA,-3,-0.5,2.7,0,1.2,"s","roboczy",FALSE
"564",2016-02-27,2016-02-22,161,56,18,38,NA,NA,NA,261,29,188,NA,NA,NA,NA,NA,NA,152,440,169,271,261,129,132,NA,117,NA,NA,NA,NA,NA,459,274,185,NA,NA,NA,NA,271,48,NA,NA,NA,NA,-5.6,-1.8,2.2,0,0,"s","weekend",TRUE
"565",2016-02-28,2016-02-22,159,96,21,75,NA,NA,NA,327,34,165,NA,NA,NA,NA,NA,NA,101,601,266,335,372,192,180,NA,167,NA,NA,NA,NA,NA,346,218,128,NA,NA,NA,NA,363,74,NA,NA,NA,NA,-2.2,1.4,5.4,0,0.2,"s","weekend",TRUE
"566",2016-02-29,2016-02-29,214,67,30,37,NA,NA,NA,590,27,160,NA,NA,NA,NA,NA,NA,208,254,92,162,201,108,93,NA,15,NA,NA,NA,NA,NA,635,362,273,NA,0,NA,NA,251,49,NA,NA,NA,NA,-0.4,0.8,2.1,0,5.8,"s","roboczy",FALSE
"567",2016-03-01,2016-02-29,111,27,8,19,NA,NA,NA,415,12,115,NA,NA,NA,NA,NA,NA,125,93,25,68,97,43,54,NA,6,NA,NA,NA,NA,NA,375,208,167,NA,0,NA,NA,108,21,NA,NA,NA,NA,0.3,0.7,1.2,0,7.7,"s","roboczy",FALSE
"568",2016-03-02,2016-02-29,142,48,20,28,NA,NA,NA,535,23,188,NA,NA,NA,NA,NA,NA,203,216,64,152,178,88,90,NA,18,NA,NA,NA,NA,NA,603,318,285,NA,0,NA,NA,200,45,NA,NA,NA,NA,0.1,1.3,3.4,0,0,"s","roboczy",FALSE
"569",2016-03-03,2016-02-29,272,113,45,68,NA,NA,NA,915,37,364,NA,NA,NA,NA,NA,NA,299,444,169,275,324,185,139,NA,54,NA,NA,NA,NA,NA,887,511,376,NA,0,NA,NA,379,80,NA,NA,NA,NA,0.8,4,8.5,0,0,"s","roboczy",FALSE
"570",2016-03-04,2016-02-29,226,85,27,58,NA,NA,NA,775,41,260,NA,NA,NA,NA,NA,NA,303,347,125,222,287,180,107,NA,30,NA,NA,NA,NA,NA,808,438,370,NA,0,NA,NA,330,54,NA,NA,NA,NA,1.3,2.3,4.9,0,0,"s","roboczy",FALSE
"571",2016-03-05,2016-02-29,190,80,29,51,NA,NA,NA,372,30,202,NA,NA,NA,NA,NA,NA,170,468,185,283,292,154,138,NA,126,NA,NA,NA,NA,NA,527,307,220,NA,0,NA,NA,335,58,NA,NA,NA,NA,1.2,2.8,5.8,0,0,"s","weekend",TRUE
"572",2016-03-06,2016-02-29,154,53,12,41,NA,NA,NA,283,15,135,NA,NA,NA,NA,NA,NA,142,377,130,247,186,90,96,NA,74,NA,NA,NA,NA,NA,395,232,163,NA,0,NA,NA,271,42,NA,NA,NA,NA,1.4,5.8,9.4,1.2,0,"d","weekend",TRUE
"573",2016-03-07,2016-03-07,304,159,41,118,NA,NA,NA,980,45,354,NA,NA,NA,NA,NA,NA,352,468,185,283,390,218,172,NA,74,NA,NA,NA,NA,NA,1036,590,446,NA,0,NA,NA,442,69,NA,NA,NA,NA,-1.8,3.8,8.2,0,0,"s","roboczy",FALSE
"574",2016-03-08,2016-03-07,300,105,34,71,NA,NA,NA,973,41,343,NA,NA,NA,NA,NA,NA,332,460,163,297,371,197,174,NA,51,NA,NA,NA,NA,NA,1054,584,470,NA,0,NA,NA,445,67,NA,NA,NA,NA,2.6,4.8,6.9,0,0,"s","roboczy",FALSE
"575",2016-03-09,2016-03-07,315,133,51,82,NA,NA,NA,1110,55,390,NA,NA,NA,NA,NA,NA,411,577,216,361,447,250,197,NA,75,NA,NA,NA,NA,NA,1210,676,534,NA,0,NA,NA,485,83,NA,NA,NA,NA,-2.9,3.8,7.4,0,0,"s","roboczy",FALSE
"576",2016-03-10,2016-03-07,304,110,38,72,NA,NA,NA,1022,35,374,NA,NA,NA,NA,NA,NA,362,424,147,277,346,172,174,NA,66,NA,NA,NA,NA,NA,1117,641,476,NA,0,NA,NA,458,57,NA,NA,NA,NA,3.5,4.8,6.9,1.4,0,"d","roboczy",FALSE
"577",2016-03-11,2016-03-07,218,81,27,54,NA,NA,NA,739,31,268,NA,NA,NA,NA,NA,NA,282,304,107,197,249,127,122,NA,19,NA,NA,NA,NA,NA,814,426,388,NA,160,NA,NA,302,60,NA,NA,NA,NA,4.5,5.2,6.1,0.8,0,"d","roboczy",FALSE
"578",2016-03-12,2016-03-07,226,105,44,61,NA,NA,NA,411,33,336,NA,NA,NA,NA,NA,NA,204,486,207,279,373,190,183,NA,141,NA,NA,NA,NA,NA,602,344,258,NA,218,NA,NA,347,67,NA,NA,NA,NA,3.3,4.1,5.6,0,0,"s","weekend",TRUE
"579",2016-03-13,2016-03-07,326,253,115,138,NA,NA,NA,768,41,437,NA,NA,NA,NA,NA,NA,278,1330,503,827,865,490,375,NA,477,NA,NA,NA,NA,NA,900,551,349,NA,352,NA,NA,744,80,NA,NA,NA,NA,1.3,4.1,7.3,0,0,"s","weekend",TRUE
"580",2016-03-14,2016-03-14,323,117,35,82,NA,NA,NA,1038,34,342,NA,NA,NA,NA,NA,NA,342,431,135,296,360,201,159,NA,49,NA,NA,NA,NA,NA,1054,591,463,NA,243,NA,NA,429,63,NA,NA,NA,NA,-2,1.6,6.7,0,4.9,"s","roboczy",FALSE
"581",2016-03-15,2016-03-14,211,90,35,55,NA,NA,NA,738,31,299,NA,NA,NA,NA,NA,NA,274,275,86,189,220,117,103,NA,28,NA,NA,NA,NA,NA,821,477,344,NA,247,NA,NA,295,39,NA,NA,NA,NA,0.1,2.3,4.2,0,0,"s","roboczy",FALSE
"582",2016-03-16,2016-03-14,387,148,61,87,NA,NA,NA,1217,65,521,NA,NA,NA,NA,NA,NA,465,713,267,446,562,306,256,NA,141,NA,NA,NA,NA,NA,1509,877,632,NA,337,NA,NA,565,79,NA,NA,NA,NA,0.2,3.7,8.3,0,0,"s","roboczy",FALSE
"583",2016-03-17,2016-03-14,360,130,45,85,NA,NA,NA,1274,60,548,NA,NA,NA,NA,NA,NA,482,646,249,397,546,292,254,NA,99,NA,NA,NA,NA,NA,1405,824,581,NA,354,NA,NA,556,79,NA,NA,NA,NA,-0.3,4.7,10.7,0,0,"s","roboczy",FALSE
"584",2016-03-18,2016-03-14,290,116,49,67,NA,NA,NA,984,29,348,NA,NA,NA,NA,NA,NA,398,464,153,311,345,197,148,NA,41,NA,NA,NA,NA,NA,1117,618,499,NA,259,NA,NA,407,52,NA,NA,NA,NA,2.6,4.7,7.8,0,0,"s","roboczy",FALSE
"585",2016-03-19,2016-03-14,194,96,34,62,NA,NA,NA,391,21,182,NA,NA,NA,NA,NA,NA,213,359,131,228,346,168,178,NA,150,NA,NA,NA,NA,NA,507,309,198,NA,253,NA,NA,301,44,NA,NA,NA,NA,-3.2,1.5,5.1,0,0,"s","weekend",TRUE
"586",2016-03-20,2016-03-14,192,87,38,49,NA,NA,NA,366,26,185,NA,NA,NA,NA,NA,NA,182,501,202,299,320,154,166,NA,168,NA,NA,NA,NA,NA,502,301,201,NA,200,NA,NA,321,45,NA,NA,NA,NA,3.4,4.3,6.3,0,0,"s","weekend",TRUE
"587",2016-03-21,2016-03-21,367,116,58,58,NA,NA,NA,1217,54,440,NA,NA,NA,NA,NA,NA,425,606,222,384,436,242,194,NA,104,NA,NA,NA,NA,NA,1401,790,611,NA,301,NA,NA,513,83,NA,NA,NA,NA,2.6,5.7,10.4,1.5,0,"d","roboczy",FALSE
"588",2016-03-22,2016-03-21,274,172,50,122,NA,NA,NA,945,28,346,NA,NA,NA,NA,NA,NA,344,329,105,224,273,152,121,NA,38,NA,NA,NA,NA,NA,1064,569,495,NA,238,NA,NA,412,48,NA,NA,NA,NA,2.5,4.2,7,1.2,0,"d","roboczy",FALSE
"589",2016-03-23,2016-03-21,430,256,78,178,NA,NA,NA,1343,56,579,NA,NA,NA,NA,NA,NA,507,725,283,442,535,287,248,NA,151,NA,NA,NA,NA,NA,1653,949,704,NA,350,NA,NA,673,94,NA,NA,NA,NA,-3.5,1.9,7.1,0,0,"s","roboczy",FALSE
"590",2016-03-24,2016-03-21,409,300,110,190,NA,NA,NA,1172,64,456,NA,NA,NA,NA,NA,NA,461,730,292,438,566,301,265,NA,135,NA,NA,NA,NA,NA,1491,860,631,NA,415,NA,NA,620,98,NA,NA,NA,NA,-3.1,1.6,7.2,0,0,"s","roboczy",FALSE
"591",2016-03-25,2016-03-21,382,270,84,186,NA,NA,NA,805,51,332,NA,NA,NA,NA,NA,NA,374,598,237,361,413,202,211,NA,116,NA,NA,NA,NA,NA,1129,660,469,NA,363,NA,NA,474,77,NA,NA,NA,NA,-3.4,3.5,8.1,0.3,0,"d","roboczy",FALSE
"592",2016-03-26,2016-03-21,88,67,29,38,NA,NA,NA,167,16,127,NA,NA,NA,NA,NA,NA,80,210,93,117,134,49,85,NA,19,NA,NA,NA,NA,NA,267,165,102,NA,110,NA,NA,158,30,NA,NA,NA,NA,2.3,5,7.1,5,0,"d","weekend",TRUE
"593",2016-03-27,2016-03-21,242,265,117,148,NA,NA,NA,395,63,376,NA,NA,NA,NA,NA,NA,229,1080,491,589,698,374,324,NA,319,NA,NA,NA,NA,NA,630,399,231,NA,226,NA,NA,552,96,NA,NA,NA,NA,-2.6,5.2,11.6,0,0,"s","weekend",TRUE
"594",2016-03-28,2016-03-28,512,686,312,374,NA,NA,NA,1064,117,699,NA,NA,NA,NA,NA,NA,350,2607,1079,1528,1451,819,632,NA,936,NA,NA,NA,NA,NA,1235,811,424,NA,456,NA,NA,1248,201,NA,NA,NA,NA,1,8.1,15.1,0,0,"s","roboczy",TRUE
"595",2016-03-29,2016-03-28,374,249,79,170,NA,NA,NA,1003,66,341,NA,NA,NA,NA,NA,NA,367,559,195,364,441,222,219,NA,74,NA,NA,NA,NA,NA,1197,671,526,NA,318,NA,NA,541,91,NA,NA,NA,NA,4.2,7.7,12.7,2,0,"d","roboczy",FALSE
"596",2016-03-30,2016-03-28,521,375,140,235,NA,NA,NA,1508,59,642,NA,NA,NA,NA,NA,NA,571,815,308,507,629,378,251,NA,150,NA,NA,NA,NA,NA,1758,980,778,NA,444,NA,NA,722,112,NA,NA,NA,NA,4,8.3,13,1.1,0,"d","roboczy",FALSE
"597",2016-03-31,2016-03-28,591,395,142,253,NA,NA,NA,1626,99,661,NA,NA,NA,NA,NA,NA,620,1042,397,645,774,407,367,NA,198,NA,NA,NA,NA,NA,1928,1118,810,NA,545,NA,NA,898,118,NA,NA,NA,NA,5.1,8.9,13.1,5.7,0,"d","roboczy",FALSE
"598",2016-04-01,2016-03-28,353,285,106,179,NA,NA,NA,991,39,329,NA,NA,NA,NA,NA,NA,386,643,238,405,474,244,230,NA,83,NA,NA,NA,NA,NA,1200,691,509,NA,334,NA,NA,488,74,NA,NA,NA,NA,3.1,5.5,9.5,2.1,0,"d","roboczy",FALSE
"599",2016-04-02,2016-03-28,881,966,379,587,NA,NA,NA,1748,133,1100,NA,NA,NA,NA,NA,NA,666,3322,1507,1815,2250,1160,1090,NA,1171,NA,NA,NA,NA,NA,2233,1386,847,NA,746,NA,NA,1571,250,NA,NA,NA,NA,-0.9,6.2,12.3,0,0,"s","weekend",TRUE
"600",2016-04-03,2016-03-28,1083,1429,581,848,NA,NA,NA,2483,210,1683,NA,NA,NA,NA,NA,NA,784,4659,1999,2660,2976,1352,1624,NA,1804,NA,NA,NA,NA,NA,2712,1673,1039,NA,889,NA,NA,2368,352,NA,NA,NA,NA,0.7,9.2,16.4,0,0,"s","weekend",TRUE
"601",2016-04-04,2016-04-04,1197,1017,447,570,NA,NA,NA,2833,198,1312,NA,NA,NA,NA,NA,NA,1020,2371,923,1448,1712,803,909,NA,567,NA,NA,NA,NA,NA,3288,1965,1323,NA,1032,NA,NA,1904,280,NA,NA,NA,NA,5.9,13.5,21.1,0,0,"s","roboczy",FALSE
"602",2016-04-05,2016-04-04,1331,1254,514,740,NA,NA,NA,3639,242,1554,NA,NA,NA,NA,NA,NA,1114,3314,1432,1882,2340,1041,1299,NA,856,NA,NA,NA,NA,NA,4049,2385,1664,NA,1118,NA,NA,2257,363,NA,NA,NA,NA,8.7,16.2,23.7,0,0,"s","roboczy",FALSE
"603",2016-04-06,2016-04-04,947,625,260,365,NA,NA,NA,2561,136,1070,NA,NA,NA,NA,NA,NA,883,1384,500,884,1123,494,629,NA,198,NA,NA,NA,NA,NA,2950,1638,1312,NA,720,NA,NA,1310,194,NA,NA,NA,NA,9.8,12.4,19,0.3,0,"d","roboczy",FALSE
"604",2016-04-07,2016-04-04,1058,870,347,523,NA,NA,NA,2753,157,1245,NA,NA,NA,NA,NA,NA,955,2127,818,1309,1562,626,936,NA,403,NA,NA,NA,NA,NA,3505,2067,1438,NA,902,NA,NA,1668,251,NA,NA,NA,NA,3.6,12.6,18.4,0,0,"s","roboczy",FALSE
"605",2016-04-08,2016-04-04,723,455,195,260,NA,NA,NA,1822,94,750,NA,NA,NA,NA,NA,NA,741,970,363,607,729,303,426,NA,155,NA,NA,NA,NA,NA,2408,1369,1039,NA,628,NA,NA,970,137,NA,NA,NA,NA,7.6,10.4,16.2,0.9,0,"d","roboczy",FALSE
"606",2016-04-09,2016-04-04,449,469,225,244,NA,NA,NA,968,85,575,NA,NA,NA,NA,NA,NA,431,987,388,599,741,321,420,NA,370,NA,NA,NA,NA,NA,1390,844,546,NA,490,NA,NA,730,115,NA,NA,NA,NA,7,9.8,12.1,5.6,0,"d","weekend",TRUE
"607",2016-04-10,2016-04-04,328,351,162,189,NA,NA,NA,528,55,328,NA,NA,NA,NA,NA,NA,275,717,283,434,448,226,222,NA,223,NA,NA,NA,NA,NA,782,495,287,NA,261,NA,NA,490,78,NA,NA,NA,NA,7.1,8.6,10.8,0.5,0,"d","weekend",TRUE
"608",2016-04-11,2016-04-11,856,661,261,400,NA,NA,NA,2561,118,963,NA,NA,NA,NA,NA,NA,853,1468,523,945,1126,458,668,NA,243,NA,NA,NA,NA,NA,2856,1637,1219,NA,746,NA,NA,1260,190,NA,NA,NA,NA,7.2,10.8,14.6,2.1,0,"d","roboczy",FALSE
"609",2016-04-12,2016-04-11,771,642,276,366,NA,NA,NA,2106,127,872,NA,NA,NA,NA,NA,NA,723,1407,537,870,1046,500,546,NA,253,NA,NA,NA,NA,NA,2565,1526,1039,NA,677,NA,NA,1127,172,NA,NA,NA,NA,8.7,11.9,16.4,0,0,"s","roboczy",FALSE
"610",2016-04-13,2016-04-11,1006,850,320,530,NA,NA,NA,2900,166,1212,NA,NA,NA,NA,NA,NA,971,2071,870,1201,1581,708,873,NA,449,NA,NA,NA,NA,NA,3377,2004,1373,NA,829,NA,NA,1606,251,NA,NA,NA,NA,11,12.7,16.8,0,0,"s","roboczy",FALSE
"611",2016-04-14,2016-04-11,912,741,289,452,NA,NA,NA,2651,146,1057,NA,NA,NA,NA,NA,NA,884,1554,604,950,1235,475,760,NA,252,NA,NA,NA,NA,NA,3054,1816,1238,NA,837,NA,NA,1413,200,NA,NA,NA,NA,6.7,10,13.3,0,0,"s","roboczy",FALSE
"612",2016-04-15,2016-04-11,1040,872,354,518,NA,NA,NA,2777,164,1248,NA,NA,NA,NA,NA,NA,991,1987,830,1157,1557,655,902,NA,458,NA,NA,NA,NA,NA,3421,1923,1498,NA,920,NA,NA,1546,240,NA,NA,NA,NA,2.3,9.1,14.1,0.3,0,"d","roboczy",FALSE
"613",2016-04-16,2016-04-11,929,1042,468,574,NA,NA,NA,1901,238,1217,NA,NA,NA,NA,NA,NA,681,3522,1569,1953,2377,1169,1208,NA,1230,NA,NA,NA,NA,NA,2595,1557,1038,NA,976,NA,NA,2079,295,NA,NA,NA,NA,6.5,12.4,18.2,0.5,0,"d","weekend",TRUE
"614",2016-04-17,2016-04-11,1447,1875,733,1142,NA,NA,NA,2800,262,1530,NA,NA,NA,NA,NA,NA,944,5781,2522,3259,3879,1891,1988,NA,2165,NA,NA,NA,NA,NA,3363,1977,1386,NA,1087,NA,NA,2941,439,NA,NA,NA,NA,6.5,13.5,22.3,0,0,"s","weekend",TRUE
"615",2016-04-18,2016-04-18,1072,777,345,432,NA,NA,NA,2818,185,1195,NA,NA,NA,NA,NA,NA,981,1780,707,1073,1394,580,814,NA,325,NA,NA,NA,NA,NA,3361,1902,1459,NA,894,NA,NA,1554,248,NA,NA,NA,NA,7.8,10.1,13.1,0,0,"s","roboczy",FALSE
"616",2016-04-19,2016-04-18,811,486,190,296,NA,NA,NA,2271,127,843,NA,NA,NA,NA,NA,NA,784,1067,348,719,886,354,532,NA,136,NA,NA,NA,NA,NA,2580,1464,1116,NA,648,NA,NA,1088,136,NA,NA,NA,NA,5.2,8.6,12.2,0,0,"s","roboczy",FALSE
"617",2016-04-20,2016-04-18,711,536,220,316,NA,NA,NA,1997,82,757,NA,NA,NA,NA,NA,NA,732,961,339,622,770,290,480,NA,149,NA,NA,NA,NA,NA,2504,1442,1062,NA,606,NA,NA,1006,126,NA,NA,NA,NA,4.1,7,12.7,2.4,0,"d","roboczy",FALSE
"618",2016-04-21,2016-04-18,1073,818,298,520,NA,NA,NA,2866,120,1206,NA,NA,NA,NA,NA,NA,1046,2009,828,1181,1653,741,912,NA,358,NA,NA,NA,NA,NA,3457,2018,1439,NA,969,NA,NA,1675,238,NA,NA,NA,NA,0.4,9.1,14.9,0,0,"s","roboczy",FALSE
"619",2016-04-22,2016-04-18,838,606,250,356,NA,NA,NA,2217,90,910,NA,NA,NA,NA,NA,NA,901,1234,480,754,1142,463,679,NA,248,NA,NA,NA,NA,NA,2823,1567,1256,NA,818,NA,NA,1250,161,NA,NA,NA,NA,5.2,8.8,13.1,0,0,"s","roboczy",FALSE
"620",2016-04-23,2016-04-18,898,985,362,623,NA,NA,NA,1681,120,1075,NA,NA,NA,NA,NA,NA,697,2850,1283,1567,1948,923,1025,NA,884,NA,NA,NA,NA,NA,2389,1475,914,NA,856,NA,NA,1603,255,NA,NA,NA,NA,2.6,9,14.1,0.9,0,"d","weekend",TRUE
"621",2016-04-24,2016-04-18,589,635,263,372,NA,NA,NA,1252,151,687,NA,NA,NA,NA,NA,NA,451,1414,578,836,1047,453,594,NA,491,NA,NA,NA,NA,NA,1405,889,516,NA,518,NA,NA,929,121,NA,NA,NA,NA,3.6,7.1,11.7,0,0,"s","weekend",TRUE
"622",2016-04-25,2016-04-25,746,586,216,370,NA,NA,NA,2267,158,814,NA,NA,NA,NA,NA,NA,802,1176,429,747,839,343,496,NA,173,NA,NA,NA,NA,NA,2637,1504,1133,NA,609,NA,NA,1081,171,NA,NA,NA,NA,2.1,6.1,9.8,0,0,"s","roboczy",FALSE
"623",2016-04-26,2016-04-25,1159,916,357,559,NA,NA,NA,2943,144,1228,NA,NA,NA,NA,NA,NA,1075,2036,850,1186,1502,632,870,NA,418,NA,NA,NA,NA,NA,3445,2021,1424,NA,923,NA,NA,1644,194,NA,NA,NA,NA,1,8.3,13.4,0.3,0,"d","roboczy",FALSE
"624",2016-04-27,2016-04-25,411,230,82,148,NA,NA,NA,1289,114,399,NA,NA,NA,NA,NA,NA,456,428,147,281,387,174,213,NA,39,NA,NA,NA,NA,NA,1490,843,647,NA,349,NA,NA,549,175,NA,NA,NA,NA,5.4,6.4,11.4,15.3,0,"d","roboczy",FALSE
"625",2016-04-28,2016-04-25,768,615,230,385,NA,NA,NA,2223,135,897,NA,NA,NA,NA,NA,NA,868,1281,518,763,1016,419,597,NA,202,NA,NA,NA,NA,NA,2660,1556,1104,NA,683,NA,NA,1097,205,NA,NA,NA,NA,3.2,7.5,12.8,0.2,0,"d","roboczy",FALSE
"626",2016-04-29,2016-04-25,965,798,295,503,NA,NA,NA,2572,99,1073,NA,NA,NA,NA,NA,NA,968,1852,746,1106,1361,565,796,NA,385,NA,NA,NA,NA,NA,3249,1955,1294,NA,923,NA,NA,1524,161,NA,NA,NA,NA,4.2,9,14.7,0,0,"s","roboczy",FALSE
"627",2016-04-30,2016-04-25,586,607,266,341,NA,NA,NA,1038,146,576,NA,NA,NA,NA,NA,NA,445,1492,614,878,1057,473,584,NA,484,NA,NA,NA,NA,NA,1412,844,568,NA,640,NA,NA,893,226,NA,NA,NA,NA,4.3,8.7,12.1,0,0,"s","weekend",TRUE
"628",2016-05-01,2016-04-25,753,1059,392,667,NA,NA,NA,1523,173,1013,NA,NA,NA,NA,NA,NA,689,3682,1556,2126,2434,1090,1344,NA,1165,NA,NA,NA,NA,NA,2129,1336,793,NA,752,NA,NA,1867,181,NA,NA,NA,NA,8.4,10.4,14.6,0,0,"s","weekend",TRUE
"629",2016-05-02,2016-05-02,1056,1096,390,706,NA,NA,NA,2034,171,926,NA,NA,NA,NA,NA,NA,753,3124,1491,1633,2046,1027,1019,NA,799,NA,NA,NA,NA,NA,2426,1432,994,NA,839,NA,NA,1672,214,NA,NA,NA,NA,6.3,12.4,19,2.2,0,"d","roboczy",FALSE
"630",2016-05-03,2016-05-02,1005,1397,538,859,NA,NA,NA,2214,163,1288,NA,NA,NA,NA,NA,NA,636,4255,1766,2489,2997,1562,1435,NA,1308,NA,NA,NA,NA,NA,2218,1396,822,NA,783,NA,NA,2356,260,NA,NA,NA,NA,8.2,13.9,19.9,0.4,0,"d","roboczy",TRUE
"631",2016-05-04,2016-05-02,1148,798,288,510,NA,NA,NA,3037,127,1164,NA,NA,NA,NA,NA,NA,1125,2095,836,1259,1415,634,781,NA,273,NA,NA,NA,NA,NA,3458,2062,1396,NA,881,NA,NA,1806,212,NA,NA,NA,NA,9,14.9,20.6,0.9,0,"d","roboczy",FALSE
"632",2016-05-05,2016-05-02,1594,1513,585,928,NA,NA,NA,4055,143,1726,NA,NA,NA,NA,NA,NA,1358,3617,1549,2068,2739,1164,1575,NA,813,NA,NA,NA,NA,NA,4924,2881,2043,NA,1238,NA,NA,2566,243,NA,1483,1227,256,7.6,15.6,21.5,0,0,"s","roboczy",FALSE
"633",2016-05-06,2016-05-02,1514,1348,507,841,NA,NA,NA,3845,114,1742,NA,NA,NA,NA,NA,NA,1411,3244,1326,1918,2715,1051,1664,NA,693,NA,NA,NA,NA,NA,4962,2887,2075,NA,1201,NA,NA,2477,216,NA,2011,1645,366,9.1,16,21.4,0,0,"s","roboczy",FALSE
"634",2016-05-07,2016-05-02,1648,1962,744,1218,NA,NA,NA,3352,148,2007,NA,NA,NA,NA,NA,NA,1401,7041,3014,4027,5080,2269,2811,NA,1789,NA,NA,NA,NA,NA,4518,2644,1874,NA,1397,NA,NA,3573,229,NA,1941,1555,386,9.2,15.5,20.8,0.2,0,"d","weekend",TRUE
"635",2016-05-08,2016-05-02,1513,1816,697,1119,NA,NA,NA,3020,163,1650,NA,NA,NA,NA,NA,NA,1044,6759,2886,3873,4233,1941,2292,NA,1942,NA,NA,NA,NA,NA,3372,1974,1398,NA,1338,NA,NA,3252,264,NA,1876,1514,362,10.3,15.6,23.7,0.1,0,"d","weekend",TRUE
