"","Data","startTyg","startM","temp_min","temp_avg","temp_max","deszcz","snieg","Jaki_dzien","Miejsce","Liczba_rowerow"
"13023",2016-10-03,2016-10-03,2016-10-01,13.6,14.7,17.9,22.6,0,"roboczy","NSR-Solec - ścieżka rowerowa",356
"13024",2016-10-04,2016-10-03,2016-10-01,9,11.3,15,2.8,0,"roboczy","NSR-Solec - ścieżka rowerowa",496
"13025",2016-10-05,2016-10-03,2016-10-01,5,6.5,9.1,20.9,0,"roboczy","NSR-Solec - ścieżka rowerowa",139
"13026",2016-10-06,2016-10-03,2016-10-01,4.7,6.9,10.7,3.6,0,"roboczy","NSR-Solec - ścieżka rowerowa",262
"13027",2016-10-07,2016-10-03,2016-10-01,0.9,5.6,10.1,2.1,0,"roboczy","NSR-Solec - ścieżka rowerowa",404
"13028",2016-10-08,2016-10-03,2016-10-01,5.3,6.8,9.6,1.7,0,"weekend","NSR-Solec - ścieżka rowerowa",248
"13029",2016-10-09,2016-10-03,2016-10-01,7.1,8.3,9.7,0.6,0,"weekend","NSR-Solec - ścieżka rowerowa",292
"13030",2016-10-10,2016-10-10,2016-10-01,6.3,7.7,8.9,2.5,0,"roboczy","NSR-Solec - ścieżka rowerowa",279
"13031",2016-10-11,2016-10-10,2016-10-01,5.3,6.1,7.9,1.9,0,"roboczy","NSR-Solec - ścieżka rowerowa",278
"13032",2016-10-12,2016-10-10,2016-10-01,6,6.8,7.8,5.9,0,"roboczy","NSR-Solec - ścieżka rowerowa",226
"13033",2016-10-13,2016-10-10,2016-10-01,4.2,5.9,10.8,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",484
"13034",2016-10-14,2016-10-10,2016-10-01,-0.4,5.2,11.6,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",479
"13035",2016-10-15,2016-10-10,2016-10-01,1.9,4,6.2,5.8,0,"weekend","NSR-Solec - ścieżka rowerowa",228
"13036",2016-10-16,2016-10-10,2016-10-01,2.7,5.1,8.2,0,0,"weekend","NSR-Solec - ścieżka rowerowa",203
"13037",2016-10-17,2016-10-17,2016-10-01,1.9,6,10.2,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",470
"13038",2016-10-18,2016-10-17,2016-10-01,3.5,7.1,9.4,0.6,0,"roboczy","NSR-Solec - ścieżka rowerowa",420
"13039",2016-10-19,2016-10-17,2016-10-01,6.2,8,10.6,1.6,0,"roboczy","NSR-Solec - ścieżka rowerowa",396
"13040",2016-10-20,2016-10-17,2016-10-01,7,7.9,9.7,5.8,0,"roboczy","NSR-Solec - ścieżka rowerowa",332
"13041",2016-10-21,2016-10-17,2016-10-01,5.8,6.5,7.2,13.1,0,"roboczy","NSR-Solec - ścieżka rowerowa",214
"13042",2016-10-22,2016-10-17,2016-10-01,5.7,6.3,6.7,1.8,0,"weekend","NSR-Solec - ścieżka rowerowa",77
"13043",2016-10-23,2016-10-17,2016-10-01,3.4,6.1,8.8,0,0,"weekend","NSR-Solec - ścieżka rowerowa",308
"13044",2016-10-24,2016-10-24,2016-10-01,7.3,9.2,10.2,3.1,0,"roboczy","NSR-Solec - ścieżka rowerowa",333
"13045",2016-10-25,2016-10-24,2016-10-01,9.1,10.4,12.7,7,0,"roboczy","NSR-Solec - ścieżka rowerowa",248
"13046",2016-10-26,2016-10-24,2016-10-01,3.8,5.8,10,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",440
"13047",2016-10-27,2016-10-24,2016-10-01,4.2,5.4,9.1,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",438
"13048",2016-10-28,2016-10-24,2016-10-01,1.8,7.1,10.3,1.2,0,"roboczy","NSR-Solec - ścieżka rowerowa",283
"13049",2016-10-29,2016-10-24,2016-10-01,3.6,6,10.7,0,2.2,"weekend","NSR-Solec - ścieżka rowerowa",151
"13050",2016-10-30,2016-10-24,2016-10-01,3.4,5.3,7.9,2.3,0,"weekend","NSR-Solec - ścieżka rowerowa",152
"13051",2016-10-31,2016-10-31,2016-10-01,3.6,5.8,8.6,0.4,0,"roboczy","NSR-Solec - ścieżka rowerowa",239
"13052",2016-11-01,2016-10-31,2016-11-01,0.4,5.3,8.5,13.5,0,"roboczy","NSR-Solec - ścieżka rowerowa",76
"13053",2016-11-02,2016-10-31,2016-11-01,5.1,6.9,9.9,3,0,"roboczy","NSR-Solec - ścieżka rowerowa",252
"13054",2016-11-03,2016-10-31,2016-11-01,2.8,3.7,5.7,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",221
"13055",2016-11-04,2016-10-31,2016-11-01,1.5,3.9,6.9,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",318
"13056",2016-11-05,2016-10-31,2016-11-01,1.4,4.1,6.3,3.3,0,"weekend","NSR-Solec - ścieżka rowerowa",220
"13057",2016-11-06,2016-10-31,2016-11-01,4.6,6.3,7.8,4.7,0,"weekend","NSR-Solec - ścieżka rowerowa",197
"13058",2016-11-07,2016-11-07,2016-11-01,2.5,4.5,6.6,0,1.8,"roboczy","NSR-Solec - ścieżka rowerowa",240
"13059",2016-11-08,2016-11-07,2016-11-01,-0.7,1.3,4.5,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",365
"13060",2016-11-09,2016-11-07,2016-11-01,-0.7,0.7,1.9,0,1.4,"roboczy","NSR-Solec - ścieżka rowerowa",208
"13061",2016-11-10,2016-11-07,2016-11-01,-0.1,1.1,3.6,0,0.7,"roboczy","NSR-Solec - ścieżka rowerowa",279
"13062",2016-11-11,2016-11-07,2016-11-01,-0.3,0.2,1,0,0.7,"roboczy","NSR-Solec - ścieżka rowerowa",68
"13063",2016-11-12,2016-11-07,2016-11-01,-2.9,-1.3,0.6,0,0,"weekend","NSR-Solec - ścieżka rowerowa",137
"13064",2016-11-13,2016-11-07,2016-11-01,-3.8,0.3,2.3,0,0,"weekend","NSR-Solec - ścieżka rowerowa",106
"13065",2016-11-14,2016-11-14,2016-11-01,-0.1,2.3,5.6,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",350
"13066",2016-11-15,2016-11-14,2016-11-01,-1.7,0.8,3.2,0,1.5,"roboczy","NSR-Solec - ścieżka rowerowa",308
"13067",2016-11-16,2016-11-14,2016-11-01,0.6,3.4,5.2,0.7,0,"roboczy","NSR-Solec - ścieżka rowerowa",203
"13068",2016-11-17,2016-11-14,2016-11-01,4.4,6.3,7.8,0.3,0,"roboczy","NSR-Solec - ścieżka rowerowa",261
"13069",2016-11-18,2016-11-14,2016-11-01,4.4,7,10.1,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",392
"13070",2016-11-19,2016-11-14,2016-11-01,6.2,8.2,10.8,6.8,0,"weekend","NSR-Solec - ścieżka rowerowa",94
"13071",2016-11-20,2016-11-14,2016-11-01,5.3,8,10.9,0,0,"weekend","NSR-Solec - ścieżka rowerowa",336
"13072",2016-11-21,2016-11-21,2016-11-01,6.5,8.8,13,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",448
"13073",2016-11-22,2016-11-21,2016-11-01,3.5,5.2,9,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",416
"13074",2016-11-23,2016-11-21,2016-11-01,1.9,4.2,7.7,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",437
"13075",2016-11-24,2016-11-21,2016-11-01,0.7,3.2,6.3,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",346
"13076",2016-11-25,2016-11-21,2016-11-01,-0.9,0.7,4.6,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",297
"13077",2016-11-26,2016-11-21,2016-11-01,-1.1,1.5,6.7,0.1,0,"weekend","NSR-Solec - ścieżka rowerowa",242
"13078",2016-11-27,2016-11-21,2016-11-01,0.2,1.6,4.5,0,1.7,"weekend","NSR-Solec - ścieżka rowerowa",92
"13079",2016-11-28,2016-11-28,2016-11-01,-3.4,-1.5,0.3,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",186
"13080",2016-11-29,2016-11-28,2016-11-01,-4.7,-0.2,1.4,0,0.3,"roboczy","NSR-Solec - ścieżka rowerowa",173
"13081",2016-11-30,2016-11-28,2016-11-01,-0.6,0.3,1.1,0,0.8,"roboczy","NSR-Solec - ścieżka rowerowa",186
"13082",2016-12-01,2016-11-28,2016-12-01,0.2,1.5,2.8,0,18.5,"roboczy","NSR-Solec - ścieżka rowerowa",148
"13083",2016-12-02,2016-11-28,2016-12-01,-0.5,0.7,1.8,0,0.7,"roboczy","NSR-Solec - ścieżka rowerowa",43
"13084",2016-12-03,2016-11-28,2016-12-01,-0.5,0.9,1.8,0,2.2,"weekend","NSR-Solec - ścieżka rowerowa",52
"13085",2016-12-04,2016-11-28,2016-12-01,-0.4,0.2,1.1,0,0,"weekend","NSR-Solec - ścieżka rowerowa",77
"13086",2016-12-05,2016-12-05,2016-12-01,-1.7,-0.4,2.3,0,0.4,"roboczy","NSR-Solec - ścieżka rowerowa",160
"13087",2016-12-06,2016-12-05,2016-12-01,-0.8,0.4,1.9,0,1,"roboczy","NSR-Solec - ścieżka rowerowa",138
"13088",2016-12-07,2016-12-05,2016-12-01,-5.2,-1.7,0.3,1.4,0,"roboczy","NSR-Solec - ścieżka rowerowa",157
"13089",2016-12-08,2016-12-05,2016-12-01,-2.3,5.7,8.5,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",168
"13090",2016-12-09,2016-12-05,2016-12-01,5.3,6.6,8.3,1.2,0,"roboczy","NSR-Solec - ścieżka rowerowa",174
"13091",2016-12-10,2016-12-05,2016-12-01,7,8.2,9.3,7.2,0,"weekend","NSR-Solec - ścieżka rowerowa",36
"13092",2016-12-11,2016-12-05,2016-12-01,4.1,6.6,9.1,0,15.7,"weekend","NSR-Solec - ścieżka rowerowa",31
"13093",2016-12-12,2016-12-12,2016-12-01,-4.8,-0.6,5.6,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",166
"13094",2016-12-13,2016-12-12,2016-12-01,-6.7,-4,-0.9,0,0.1,"roboczy","NSR-Solec - ścieżka rowerowa",165
"13095",2016-12-14,2016-12-12,2016-12-01,-4.8,1.5,2.3,0,2.3,"roboczy","NSR-Solec - ścieżka rowerowa",129
"13096",2016-12-15,2016-12-12,2016-12-01,0.4,0.8,2.4,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",142
"13097",2016-12-16,2016-12-12,2016-12-01,-6.2,-2.9,1.4,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",178
"13098",2016-12-17,2016-12-12,2016-12-01,-6.1,-2.3,-1.4,0,0,"weekend","NSR-Solec - ścieżka rowerowa",99
"13099",2016-12-18,2016-12-12,2016-12-01,-3.2,-1.4,0,0,0.3,"weekend","NSR-Solec - ścieżka rowerowa",51
"13100",2016-12-19,2016-12-19,2016-12-01,-0.3,0.6,1.6,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",145
"13101",2016-12-20,2016-12-19,2016-12-01,0.6,1.3,2.3,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",168
"13102",2016-12-21,2016-12-19,2016-12-01,-1.7,-0.1,1.5,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",172
"13103",2016-12-22,2016-12-19,2016-12-01,-5.6,-2.4,0.5,0,0.6,"roboczy","NSR-Solec - ścieżka rowerowa",146
"13104",2016-12-23,2016-12-19,2016-12-01,-4.8,-0.3,1.5,0,0.5,"roboczy","NSR-Solec - ścieżka rowerowa",72
"13105",2016-12-24,2016-12-19,2016-12-01,0.2,1.4,2.1,0,3.5,"weekend","NSR-Solec - ścieżka rowerowa",31
"13106",2016-12-25,2016-12-19,2016-12-01,2.1,3.5,4.1,2.3,0,"weekend","NSR-Solec - ścieżka rowerowa",60
"13107",2016-12-26,2016-12-26,2016-12-01,3.2,7.7,9.9,1.8,0,"roboczy","NSR-Solec - ścieżka rowerowa",42
"13108",2016-12-27,2016-12-26,2016-12-01,2.8,3.7,6.9,0,3.6,"roboczy","NSR-Solec - ścieżka rowerowa",67
"13109",2016-12-28,2016-12-26,2016-12-01,0.2,1.8,3.9,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",152
"13110",2016-12-29,2016-12-26,2016-12-01,-2.7,-0.6,2.2,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",150
"13111",2016-12-30,2016-12-26,2016-12-01,-1.4,0.9,3.1,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",130
"13112",2016-12-31,2016-12-26,2016-12-01,-1.4,0.8,3.8,0,0,"weekend","NSR-Solec - ścieżka rowerowa",82
"13113",2017-01-01,2016-12-26,2017-01-01,-0.3,1.5,3.9,0,0,"weekend","NSR-Solec - ścieżka rowerowa",73
"13114",2017-01-02,2017-01-02,2017-01-01,-1,0.9,2.9,0,0.8,"roboczy","NSR-Solec - ścieżka rowerowa",122
"13115",2017-01-03,2017-01-02,2017-01-01,-2.5,-0.7,0.8,0,7.1,"roboczy","NSR-Solec - ścieżka rowerowa",133
"13116",2017-01-04,2017-01-02,2017-01-01,0.4,1.2,2.5,0,5.4,"roboczy","NSR-Solec - ścieżka rowerowa",85
"13117",2017-01-05,2017-01-02,2017-01-01,-10.2,-7.1,1.1,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",69
"13118",2017-01-06,2017-01-02,2017-01-01,-15.4,-13.6,-9.8,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",19
"13119",2017-01-07,2017-01-02,2017-01-01,-19.3,-15.6,-10.7,0,0,"weekend","NSR-Solec - ścieżka rowerowa",17
"13120",2017-01-08,2017-01-02,2017-01-01,-18.4,-12.9,-6.6,0,0,"weekend","NSR-Solec - ścieżka rowerowa",21
"13121",2017-01-09,2017-01-09,2017-01-01,-12,-9.5,-4.1,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",52
"13122",2017-01-10,2017-01-09,2017-01-01,-12.3,-8.3,-5.8,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",71
"13123",2017-01-11,2017-01-09,2017-01-01,-14.3,-9.1,-3.3,0,1.6,"roboczy","NSR-Solec - ścieżka rowerowa",74
"13124",2017-01-12,2017-01-09,2017-01-01,-8.4,-0.6,2.5,0,1.6,"roboczy","NSR-Solec - ścieżka rowerowa",70
"13125",2017-01-13,2017-01-09,2017-01-01,-3.2,0.2,2.5,0,0.8,"roboczy","NSR-Solec - ścieżka rowerowa",69
"13126",2017-01-14,2017-01-09,2017-01-01,0.1,0.6,2.3,0,0,"weekend","NSR-Solec - ścieżka rowerowa",68
"13127",2017-01-15,2017-01-09,2017-01-01,-2.7,-1,1.2,0,1.2,"weekend","NSR-Solec - ścieżka rowerowa",45
"13128",2017-01-16,2017-01-16,2017-01-01,-3.4,-1,-0.1,0,0.2,"roboczy","NSR-Solec - ścieżka rowerowa",88
"13129",2017-01-17,2017-01-16,2017-01-01,-6.8,-2.4,-0.4,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",97
"13130",2017-01-18,2017-01-16,2017-01-01,-11.1,-6.9,-3.8,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",78
"13131",2017-01-19,2017-01-16,2017-01-01,-7.5,-5.8,-4.6,0,0.1,"roboczy","NSR-Solec - ścieżka rowerowa",102
"13132",2017-01-20,2017-01-16,2017-01-01,-4.6,-1.7,0.2,0.2,0,"roboczy","NSR-Solec - ścieżka rowerowa",54
"13133",2017-01-21,2017-01-16,2017-01-01,0.1,1,1.4,0,0,"weekend","NSR-Solec - ścieżka rowerowa",46
"13134",2017-01-22,2017-01-16,2017-01-01,-0.1,0.2,1,0,0,"weekend","NSR-Solec - ścieżka rowerowa",61
"13135",2017-01-23,2017-01-23,2017-01-01,-2.2,-0.7,3,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",128
"13136",2017-01-24,2017-01-23,2017-01-01,-4,-2.6,-1.2,0,0.1,"roboczy","NSR-Solec - ścieżka rowerowa",133
"13137",2017-01-25,2017-01-23,2017-01-01,-1.4,0.3,1.5,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",106
"13138",2017-01-26,2017-01-23,2017-01-01,-7.8,-4,0.5,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",135
"13139",2017-01-27,2017-01-23,2017-01-01,-9.1,-4.4,1.5,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",133
"13140",2017-01-28,2017-01-23,2017-01-01,-7.1,-3,1.8,0,0,"weekend","NSR-Solec - ścieżka rowerowa",95
"13141",2017-01-29,2017-01-23,2017-01-01,-2.8,-1.7,0.5,0,0,"weekend","NSR-Solec - ścieżka rowerowa",92
"13142",2017-01-30,2017-01-30,2017-01-01,-5.8,-2.9,1.7,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",160
"13143",2017-01-31,2017-01-30,2017-01-01,-6.4,-3.6,0.3,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",153
"13144",2017-02-01,2017-01-30,2017-02-01,-7.3,-3.5,-0.1,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",134
"13145",2017-02-02,2017-01-30,2017-02-01,-5.4,-1,0.9,0,0.9,"roboczy","NSR-Solec - ścieżka rowerowa",96
"13146",2017-02-03,2017-01-30,2017-02-01,-1.4,-0.2,1.1,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",103
"13147",2017-02-04,2017-01-30,2017-02-01,-3.5,-2.8,0,0,0,"weekend","NSR-Solec - ścieżka rowerowa",68
"13148",2017-02-05,2017-01-30,2017-02-01,-4.2,-3.7,-3,0,0,"weekend","NSR-Solec - ścieżka rowerowa",43
"13149",2017-02-06,2017-02-06,2017-02-01,-3.7,-2.8,-1.9,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",94
"13150",2017-02-07,2017-02-06,2017-02-01,-8.3,-6.4,-2.8,0,0.6,"roboczy","NSR-Solec - ścieżka rowerowa",71
"13151",2017-02-08,2017-02-06,2017-02-01,-9.6,-8.9,-8,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",56
"13152",2017-02-09,2017-02-06,2017-02-01,-9.4,-7.2,-6.2,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",59
"13153",2017-02-10,2017-02-06,2017-02-01,-8.8,-6,-1.3,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",70
"13154",2017-02-11,2017-02-06,2017-02-01,-10.9,-7.7,-4.3,0,0,"weekend","NSR-Solec - ścieżka rowerowa",48
"13155",2017-02-12,2017-02-06,2017-02-01,-7.8,-6.2,-4.8,0,0,"weekend","NSR-Solec - ścieżka rowerowa",28
"13156",2017-02-13,2017-02-13,2017-02-01,-8,-7,-4.2,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",68
"13157",2017-02-14,2017-02-13,2017-02-01,-9.2,-5.2,-1.4,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",90
"13158",2017-02-15,2017-02-13,2017-02-01,-7,-2.7,2.9,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",110
"13159",2017-02-16,2017-02-13,2017-02-01,-6.4,0.6,9.1,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",118
"13160",2017-02-17,2017-02-13,2017-02-01,-2.9,1.2,3.1,4.7,0,"roboczy","NSR-Solec - ścieżka rowerowa",56
"13161",2017-02-18,2017-02-13,2017-02-01,1.4,1.9,2.4,0,0,"weekend","NSR-Solec - ścieżka rowerowa",61
"13162",2017-02-19,2017-02-13,2017-02-01,1.4,1.9,3.7,0,0,"weekend","NSR-Solec - ścieżka rowerowa",86
"13163",2017-02-20,2017-02-20,2017-02-01,-0.4,3.3,5.8,5.6,0,"roboczy","NSR-Solec - ścieżka rowerowa",138
"13164",2017-02-21,2017-02-20,2017-02-01,4.1,6,7.5,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",122
"13165",2017-02-22,2017-02-20,2017-02-01,1.9,5.1,8.8,8.5,0,"roboczy","NSR-Solec - ścieżka rowerowa",105
"13166",2017-02-23,2017-02-20,2017-02-01,2.7,5.1,8.3,3.7,0,"roboczy","NSR-Solec - ścieżka rowerowa",102
"13167",2017-02-24,2017-02-20,2017-02-01,-1,4.6,9.3,0,5.6,"roboczy","NSR-Solec - ścieżka rowerowa",74
"13168",2017-02-25,2017-02-20,2017-02-01,-2.1,0.2,2.4,0,1.8,"weekend","NSR-Solec - ścieżka rowerowa",92
"13169",2017-02-26,2017-02-20,2017-02-01,-0.6,4.1,7.4,0,0.2,"weekend","NSR-Solec - ścieżka rowerowa",61
"13170",2017-02-27,2017-02-27,2017-02-01,6,8.4,13.7,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",306
"13171",2017-02-28,2017-02-27,2017-02-01,4,7.8,12.9,7.5,0,"roboczy","NSR-Solec - ścieżka rowerowa",375
"13172",2017-03-01,2017-02-27,2017-03-01,4.5,6.1,8.5,0.2,0,"roboczy","NSR-Solec - ścieżka rowerowa",249
"13173",2017-03-02,2017-02-27,2017-03-01,0.2,4.1,10.6,6.8,0,"roboczy","NSR-Solec - ścieżka rowerowa",235
"13174",2017-03-03,2017-02-27,2017-03-01,1.9,4.1,7.9,0.4,0,"roboczy","NSR-Solec - ścieżka rowerowa",268
"13175",2017-03-04,2017-02-27,2017-03-01,0.6,6.7,14.3,0,0,"weekend","NSR-Solec - ścieżka rowerowa",808
"13176",2017-03-05,2017-02-27,2017-03-01,7,10.5,15.8,10.5,0,"weekend","NSR-Solec - ścieżka rowerowa",1234
"13177",2017-03-06,2017-03-06,2017-03-01,5.3,6.5,9.6,2.6,0,"roboczy","NSR-Solec - ścieżka rowerowa",140
"13178",2017-03-07,2017-03-06,2017-03-01,3.3,4.8,6.7,0.6,0,"roboczy","NSR-Solec - ścieżka rowerowa",289
"13179",2017-03-08,2017-03-06,2017-03-01,0.6,2.5,5.4,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",325
"13180",2017-03-09,2017-03-06,2017-03-01,-1.2,2.9,6.5,0.6,0,"roboczy","NSR-Solec - ścieżka rowerowa",251
"13181",2017-03-10,2017-03-06,2017-03-01,2.5,4.5,6.2,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",292
"13182",2017-03-11,2017-03-06,2017-03-01,0.9,3.7,5.5,0,0,"weekend","NSR-Solec - ścieżka rowerowa",320
"13183",2017-03-12,2017-03-06,2017-03-01,3,4.3,6.4,0,0,"weekend","NSR-Solec - ścieżka rowerowa",301
"13184",2017-03-13,2017-03-13,2017-03-01,2.7,4.1,6.1,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",363
"13185",2017-03-14,2017-03-13,2017-03-01,2.6,4.6,8.7,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",530
"13186",2017-03-15,2017-03-13,2017-03-01,0.5,6.5,12,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",396
"13187",2017-03-16,2017-03-13,2017-03-01,3.1,5.1,9.9,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",404
"13188",2017-03-17,2017-03-13,2017-03-01,-2.3,5,11.7,2.6,0,"roboczy","NSR-Solec - ścieżka rowerowa",362
"13189",2017-03-18,2017-03-13,2017-03-01,1.5,4,7.7,6.3,0,"weekend","NSR-Solec - ścieżka rowerowa",133
"13190",2017-03-19,2017-03-13,2017-03-01,2.1,3.7,6.4,0,2.1,"weekend","NSR-Solec - ścieżka rowerowa",147
"13191",2017-03-20,2017-03-20,2017-03-01,0.2,5.1,10.5,0.3,0,"roboczy","NSR-Solec - ścieżka rowerowa",272
"13192",2017-03-21,2017-03-20,2017-03-01,7.9,10.6,13.3,0.8,0,"roboczy","NSR-Solec - ścieżka rowerowa",480
"13193",2017-03-22,2017-03-20,2017-03-01,4.5,6.6,10.8,1.2,0,"roboczy","NSR-Solec - ścieżka rowerowa",328
"13194",2017-03-23,2017-03-20,2017-03-01,0.8,5.9,10.9,2.4,0,"roboczy","NSR-Solec - ścieżka rowerowa",385
"13195",2017-03-24,2017-03-20,2017-03-01,4.1,7.1,12.2,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",550
"13196",2017-03-25,2017-03-20,2017-03-01,-0.8,4.3,9.1,0,0,"weekend","NSR-Solec - ścieżka rowerowa",601
"13197",2017-03-26,2017-03-20,2017-03-01,1.1,4.6,9.6,0,0,"weekend","NSR-Solec - ścieżka rowerowa",871
"13198",2017-03-27,2017-03-27,2017-03-01,4.3,10.1,16.4,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",896
"13199",2017-03-28,2017-03-27,2017-03-01,6.7,10.7,16,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",1132
"13200",2017-03-29,2017-03-27,2017-03-01,2.9,10,17.3,1.5,0,"roboczy","NSR-Solec - ścieżka rowerowa",519
"13201",2017-03-30,2017-03-27,2017-03-01,5.8,7.7,10.2,0.1,0,"roboczy","NSR-Solec - ścieżka rowerowa",538
"13202",2017-03-31,2017-03-27,2017-03-01,7.7,14.2,20.6,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",1211
"13203",2017-04-01,2017-03-27,2017-04-01,7.7,14.2,22.6,0,0,"weekend","NSR-Solec - ścieżka rowerowa",3748
"13204",2017-04-02,2017-03-27,2017-04-01,7.2,15.5,24.3,0,0,"weekend","NSR-Solec - ścieżka rowerowa",4271
"13205",2017-04-03,2017-04-03,2017-04-01,6.8,16.2,18.8,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",1133
"13206",2017-04-04,2017-04-03,2017-04-01,7.1,11.8,19.4,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",1557
"13207",2017-04-05,2017-04-03,2017-04-01,6.3,13.4,20.4,2.3,0,"roboczy","NSR-Solec - ścieżka rowerowa",1171
"13208",2017-04-06,2017-04-03,2017-04-01,3.5,13.3,12.5,5,0,"roboczy","NSR-Solec - ścieżka rowerowa",329
"13209",2017-04-07,2017-04-03,2017-04-01,2.1,5.8,8,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",459
"13210",2017-04-08,2017-04-03,2017-04-01,5.3,5.5,13.9,0,0,"weekend","NSR-Solec - ścieżka rowerowa",1230
"13211",2017-04-09,2017-04-03,2017-04-01,1.2,9.3,11.6,0,0,"weekend","NSR-Solec - ścieżka rowerowa",722
"13212",2017-04-10,2017-04-10,2017-04-01,1.8,8.2,21.1,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",1952
"13213",2017-04-11,2017-04-10,2017-04-01,5.6,13,17.3,0.3,0,"roboczy","NSR-Solec - ścieżka rowerowa",653
"13214",2017-04-12,2017-04-10,2017-04-01,2.2,7.1,8,6.2,0,"roboczy","NSR-Solec - ścieżka rowerowa",335
"13215",2017-04-13,2017-04-10,2017-04-01,5.8,6,11.1,1.6,0,"roboczy","NSR-Solec - ścieżka rowerowa",244
"13216",2017-04-14,2017-04-10,2017-04-01,4.4,7.7,9.7,0.6,0,"roboczy","NSR-Solec - ścieżka rowerowa",180
"13217",2017-04-15,2017-04-10,2017-04-01,5.3,6.7,11.4,1.9,0,"weekend","NSR-Solec - ścieżka rowerowa",157
"13218",2017-04-16,2017-04-10,2017-04-01,2.6,8.3,9,0.4,0,"weekend","NSR-Solec - ścieżka rowerowa",133
"13219",2017-04-17,2017-04-17,2017-04-01,-2.7,3.3,8.4,0,1.8,"roboczy","NSR-Solec - ścieżka rowerowa",402
"13220",2017-04-18,2017-04-17,2017-04-01,0.1,3.1,5.4,0,0.1,"roboczy","NSR-Solec - ścieżka rowerowa",234
"13221",2017-04-19,2017-04-17,2017-04-01,0.7,4.1,8.2,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",411
"13222",2017-04-20,2017-04-17,2017-04-01,1.7,3.5,6.9,0,0,"roboczy","NSR-Solec - ścieżka rowerowa",517
"13223",2017-04-21,2017-04-17,2017-04-01,-2.6,6,10.1,1.5,0,"roboczy","NSR-Solec - ścieżka rowerowa",476
