"Godzina","Jaki_dzien","Miejsce","Czas","Data","Liczba_rowerow","Srednia"
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-11 00:00:00,2017-05-11,1,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-12 00:00:00,2017-05-12,1,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-15 00:00:00,2017-05-15,11,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-16 00:00:00,2017-05-16,3,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-17 00:00:00,2017-05-17,4,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-18 00:00:00,2017-05-18,13,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-19 00:00:00,2017-05-19,8,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-22 00:00:00,2017-05-22,5,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-23 00:00:00,2017-05-23,6,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-24 00:00:00,2017-05-24,11,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-25 00:00:00,2017-05-25,3,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-26 00:00:00,2017-05-26,7,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-29 00:00:00,2017-05-29,12,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-30 00:00:00,2017-05-30,12,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-31 00:00:00,2017-05-31,16,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-02 00:00:00,2017-06-02,12,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-05 00:00:00,2017-06-05,4,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-06 00:00:00,2017-06-06,6,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-07 00:00:00,2017-06-07,0,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-08 00:00:00,2017-06-08,12,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-09 00:00:00,2017-06-09,10,6.56
0,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-12 00:00:00,2017-06-12,4,6.56
0,"roboczy","NSR - Solec - suma",2017-05-08 00:00:00,2017-05-08,1,11.96
0,"roboczy","NSR - Solec - suma",2017-05-09 00:00:00,2017-05-09,1,11.96
0,"roboczy","NSR - Solec - suma",2017-05-10 00:00:00,2017-05-10,0,11.96
0,"roboczy","NSR - Solec - suma",2017-05-11 00:00:00,2017-05-11,2,11.96
0,"roboczy","NSR - Solec - suma",2017-05-12 00:00:00,2017-05-12,2,11.96
0,"roboczy","NSR - Solec - suma",2017-05-15 00:00:00,2017-05-15,5,11.96
0,"roboczy","NSR - Solec - suma",2017-05-16 00:00:00,2017-05-16,7,11.96
0,"roboczy","NSR - Solec - suma",2017-05-17 00:00:00,2017-05-17,12,11.96
0,"roboczy","NSR - Solec - suma",2017-05-18 00:00:00,2017-05-18,22,11.96
0,"roboczy","NSR - Solec - suma",2017-05-19 00:00:00,2017-05-19,29,11.96
0,"roboczy","NSR - Solec - suma",2017-05-22 00:00:00,2017-05-22,4,11.96
0,"roboczy","NSR - Solec - suma",2017-05-23 00:00:00,2017-05-23,12,11.96
0,"roboczy","NSR - Solec - suma",2017-05-24 00:00:00,2017-05-24,15,11.96
0,"roboczy","NSR - Solec - suma",2017-05-25 00:00:00,2017-05-25,4,11.96
0,"roboczy","NSR - Solec - suma",2017-05-26 00:00:00,2017-05-26,13,11.96
0,"roboczy","NSR - Solec - suma",2017-05-29 00:00:00,2017-05-29,12,11.96
0,"roboczy","NSR - Solec - suma",2017-05-30 00:00:00,2017-05-30,10,11.96
0,"roboczy","NSR - Solec - suma",2017-05-31 00:00:00,2017-05-31,15,11.96
0,"roboczy","NSR - Solec - suma",2017-06-01 00:00:00,2017-06-01,9,11.96
0,"roboczy","NSR - Solec - suma",2017-06-02 00:00:00,2017-06-02,8,11.96
0,"roboczy","NSR - Solec - suma",2017-06-06 00:00:00,2017-06-06,18,11.96
0,"roboczy","NSR - Solec - suma",2017-06-07 00:00:00,2017-06-07,10,11.96
0,"roboczy","NSR - Solec - suma",2017-06-08 00:00:00,2017-06-08,37,11.96
0,"roboczy","NSR - Solec - suma",2017-06-09 00:00:00,2017-06-09,33,11.96
0,"roboczy","NSR - Solec - suma",2017-06-12 00:00:00,2017-06-12,18,11.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-08 00:00:00,2017-05-08,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-09 00:00:00,2017-05-09,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-10 00:00:00,2017-05-10,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-11 00:00:00,2017-05-11,1,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-12 00:00:00,2017-05-12,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-15 00:00:00,2017-05-15,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-16 00:00:00,2017-05-16,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-17 00:00:00,2017-05-17,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-18 00:00:00,2017-05-18,1,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-19 00:00:00,2017-05-19,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-22 00:00:00,2017-05-22,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-23 00:00:00,2017-05-23,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-24 00:00:00,2017-05-24,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-25 00:00:00,2017-05-25,1,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-26 00:00:00,2017-05-26,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-29 00:00:00,2017-05-29,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-30 00:00:00,2017-05-30,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-31 00:00:00,2017-05-31,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-01 00:00:00,2017-06-01,1,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-02 00:00:00,2017-06-02,0,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-06 00:00:00,2017-06-06,9,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-07 00:00:00,2017-06-07,4,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-08 00:00:00,2017-06-08,13,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-09 00:00:00,2017-06-09,13,1.96
0,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-12 00:00:00,2017-06-12,6,1.96
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-08 00:00:00,2017-05-08,1,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-09 00:00:00,2017-05-09,1,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-10 00:00:00,2017-05-10,0,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-11 00:00:00,2017-05-11,1,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-12 00:00:00,2017-05-12,2,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-15 00:00:00,2017-05-15,5,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-16 00:00:00,2017-05-16,7,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-17 00:00:00,2017-05-17,12,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-18 00:00:00,2017-05-18,21,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-19 00:00:00,2017-05-19,29,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-22 00:00:00,2017-05-22,4,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-23 00:00:00,2017-05-23,12,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-24 00:00:00,2017-05-24,15,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-25 00:00:00,2017-05-25,3,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-26 00:00:00,2017-05-26,13,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-29 00:00:00,2017-05-29,12,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-30 00:00:00,2017-05-30,10,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-31 00:00:00,2017-05-31,15,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-01 00:00:00,2017-06-01,8,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-02 00:00:00,2017-06-02,8,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-05 00:00:00,2017-06-05,3,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-06 00:00:00,2017-06-06,9,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-07 00:00:00,2017-06-07,6,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-08 00:00:00,2017-06-08,24,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-09 00:00:00,2017-06-09,20,9.73076923076923
0,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-12 00:00:00,2017-06-12,12,9.73076923076923
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-08 00:00:00,2017-05-08,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-09 00:00:00,2017-05-09,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-10 00:00:00,2017-05-10,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-11 00:00:00,2017-05-11,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-12 00:00:00,2017-05-12,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-15 00:00:00,2017-05-15,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-16 00:00:00,2017-05-16,3,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-17 00:00:00,2017-05-17,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-18 00:00:00,2017-05-18,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-19 00:00:00,2017-05-19,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-22 00:00:00,2017-05-22,1,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-23 00:00:00,2017-05-23,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-24 00:00:00,2017-05-24,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-25 00:00:00,2017-05-25,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-26 00:00:00,2017-05-26,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-29 00:00:00,2017-05-29,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-30 00:00:00,2017-05-30,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-05-31 00:00:00,2017-05-31,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-06-01 00:00:00,2017-06-01,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-06-02 00:00:00,2017-06-02,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-06-05 00:00:00,2017-06-05,1,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-06-06 00:00:00,2017-06-06,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-06-07 00:00:00,2017-06-07,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-06-08 00:00:00,2017-06-08,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-06-09 00:00:00,2017-06-09,0,0.192307692307692
0,"roboczy","Praska ścieżka rekreacyjna",2017-06-12 00:00:00,2017-06-12,0,0.192307692307692
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-08 00:00:00,2017-05-08,2,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-09 00:00:00,2017-05-09,8,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-10 00:00:00,2017-05-10,8,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-11 00:00:00,2017-05-11,8,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-12 00:00:00,2017-05-12,24,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-15 00:00:00,2017-05-15,29,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-16 00:00:00,2017-05-16,41,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-17 00:00:00,2017-05-17,46,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-18 00:00:00,2017-05-18,51,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-19 00:00:00,2017-05-19,70,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-22 00:00:00,2017-05-22,32,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-23 00:00:00,2017-05-23,40,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-24 00:00:00,2017-05-24,46,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-25 00:00:00,2017-05-25,17,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-26 00:00:00,2017-05-26,72,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-29 00:00:00,2017-05-29,40,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-30 00:00:00,2017-05-30,58,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-31 00:00:00,2017-05-31,51,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-01 00:00:00,2017-06-01,62,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-02 00:00:00,2017-06-02,34,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-05 00:00:00,2017-06-05,16,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-06 00:00:00,2017-06-06,37,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-07 00:00:00,2017-06-07,23,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-08 00:00:00,2017-06-08,78,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-09 00:00:00,2017-06-09,39,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-12 00:00:00,2017-06-12,39,37.3461538461538
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-08 00:00:00,2017-05-08,2,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-09 00:00:00,2017-05-09,6,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-10 00:00:00,2017-05-10,5,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-11 00:00:00,2017-05-11,6,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-12 00:00:00,2017-05-12,17,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-15 00:00:00,2017-05-15,21,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-16 00:00:00,2017-05-16,25,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-17 00:00:00,2017-05-17,30,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-18 00:00:00,2017-05-18,37,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-19 00:00:00,2017-05-19,55,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-22 00:00:00,2017-05-22,16,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-23 00:00:00,2017-05-23,21,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-24 00:00:00,2017-05-24,33,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-25 00:00:00,2017-05-25,6,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-26 00:00:00,2017-05-26,46,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-29 00:00:00,2017-05-29,28,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-30 00:00:00,2017-05-30,38,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-31 00:00:00,2017-05-31,41,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-01 00:00:00,2017-06-01,39,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-02 00:00:00,2017-06-02,24,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-05 00:00:00,2017-06-05,9,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-06 00:00:00,2017-06-06,20,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-07 00:00:00,2017-06-07,12,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-08 00:00:00,2017-06-08,41,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-09 00:00:00,2017-06-09,28,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-12 00:00:00,2017-06-12,23,24.1923076923077
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-08 00:00:00,2017-05-08,0,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-09 00:00:00,2017-05-09,2,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-10 00:00:00,2017-05-10,3,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-11 00:00:00,2017-05-11,2,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-12 00:00:00,2017-05-12,7,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-15 00:00:00,2017-05-15,8,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-16 00:00:00,2017-05-16,16,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-17 00:00:00,2017-05-17,16,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-18 00:00:00,2017-05-18,14,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-19 00:00:00,2017-05-19,15,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-22 00:00:00,2017-05-22,16,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-23 00:00:00,2017-05-23,19,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-24 00:00:00,2017-05-24,13,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-25 00:00:00,2017-05-25,11,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-26 00:00:00,2017-05-26,26,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-29 00:00:00,2017-05-29,12,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-30 00:00:00,2017-05-30,20,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-05-31 00:00:00,2017-05-31,10,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-01 00:00:00,2017-06-01,23,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-02 00:00:00,2017-06-02,10,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-05 00:00:00,2017-06-05,7,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-06 00:00:00,2017-06-06,17,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-07 00:00:00,2017-06-07,11,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-08 00:00:00,2017-06-08,37,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-09 00:00:00,2017-06-09,11,13.1538461538462
0,"roboczy","Świętokrzyska - Emilii Plater, płn",2017-06-12 00:00:00,2017-06-12,16,13.1538461538462
0,"roboczy","Wybrzeże Helskie",2017-05-08 00:00:00,2017-05-08,3,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-09 00:00:00,2017-05-09,1,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-10 00:00:00,2017-05-10,5,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-11 00:00:00,2017-05-11,4,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-12 00:00:00,2017-05-12,5,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-15 00:00:00,2017-05-15,4,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-16 00:00:00,2017-05-16,6,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-17 00:00:00,2017-05-17,5,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-18 00:00:00,2017-05-18,18,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-19 00:00:00,2017-05-19,27,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-22 00:00:00,2017-05-22,13,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-23 00:00:00,2017-05-23,8,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-24 00:00:00,2017-05-24,29,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-25 00:00:00,2017-05-25,6,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-26 00:00:00,2017-05-26,12,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-29 00:00:00,2017-05-29,15,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-30 00:00:00,2017-05-30,13,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-05-31 00:00:00,2017-05-31,21,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-06-01 00:00:00,2017-06-01,10,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-06-02 00:00:00,2017-06-02,15,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-06-05 00:00:00,2017-06-05,9,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-06-06 00:00:00,2017-06-06,17,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-06-07 00:00:00,2017-06-07,4,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-06-08 00:00:00,2017-06-08,15,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-06-09 00:00:00,2017-06-09,21,12.0769230769231
0,"roboczy","Wybrzeże Helskie",2017-06-12 00:00:00,2017-06-12,28,12.0769230769231
