"","Data","Miejsce","Liczba_rowerow"
"444","2019-05-28","Marszałkowska/Metro Świętokrzyska",1206
"445","2019-05-29","Marszałkowska/Metro Świętokrzyska",1435
"446","2019-05-30","Marszałkowska/Metro Świętokrzyska",2158
"447","2019-05-31","Marszałkowska/Metro Świętokrzyska",2404
"448","2019-06-01","Marszałkowska/Metro Świętokrzyska",1997
"449","2019-06-02","Marszałkowska/Metro Świętokrzyska",1707
"450","2019-06-03","Marszałkowska/Metro Świętokrzyska",2325
"451","2019-06-04","Marszałkowska/Metro Świętokrzyska",2468
"452","2019-06-05","Marszałkowska/Metro Świętokrzyska",2286
"453","2019-06-06","Marszałkowska/Metro Świętokrzyska",2308
"454","2019-06-07","Marszałkowska/Metro Świętokrzyska",2348
"455","2019-06-08","Marszałkowska/Metro Świętokrzyska",1984
"456","2019-06-09","Marszałkowska/Metro Świętokrzyska",1983
"457","2019-06-10","Marszałkowska/Metro Świętokrzyska",2260
"458","2019-06-11","Marszałkowska/Metro Świętokrzyska",2228
"459","2019-06-12","Marszałkowska/Metro Świętokrzyska",2223
"460","2019-06-13","Marszałkowska/Metro Świętokrzyska",1937
"461","2019-06-14","Marszałkowska/Metro Świętokrzyska",2024
"462","2019-06-15","Marszałkowska/Metro Świętokrzyska",1631
"463","2019-06-16","Marszałkowska/Metro Świętokrzyska",1547
"464","2019-06-17","Marszałkowska/Metro Świętokrzyska",2230
"465","2019-06-18","Marszałkowska/Metro Świętokrzyska",2451
"466","2019-06-19","Marszałkowska/Metro Świętokrzyska",1759
"467","2019-06-20","Marszałkowska/Metro Świętokrzyska",1569
"468","2019-06-21","Marszałkowska/Metro Świętokrzyska",1677
"469","2019-06-22","Marszałkowska/Metro Świętokrzyska",1698
"470","2019-06-23","Marszałkowska/Metro Świętokrzyska",1649
"471","2019-06-24","Marszałkowska/Metro Świętokrzyska",2293
"472","2019-06-25","Marszałkowska/Metro Świętokrzyska",2251
"473","2019-06-26","Marszałkowska/Metro Świętokrzyska",2090
"474","2019-06-27","Marszałkowska/Metro Świętokrzyska",2298
"475","2019-06-28","Marszałkowska/Metro Świętokrzyska",2342
"476","2019-06-29","Marszałkowska/Metro Świętokrzyska",1696
"477","2019-06-30","Marszałkowska/Metro Świętokrzyska",1355
"478","2019-07-01","Marszałkowska/Metro Świętokrzyska",1919
"479","2019-07-02","Marszałkowska/Metro Świętokrzyska",2422
"480","2019-07-03","Marszałkowska/Metro Świętokrzyska",2100
"481","2019-07-04","Marszałkowska/Metro Świętokrzyska",2219
"482","2019-07-05","Marszałkowska/Metro Świętokrzyska",1555
"483","2019-07-06","Marszałkowska/Metro Świętokrzyska",1256
"484","2019-07-07","Marszałkowska/Metro Świętokrzyska",1472
"485","2019-07-08","Marszałkowska/Metro Świętokrzyska",1818
"486","2019-07-09","Marszałkowska/Metro Świętokrzyska",1208
"487","2019-07-10","Marszałkowska/Metro Świętokrzyska",1618
"488","2019-07-11","Marszałkowska/Metro Świętokrzyska",2063
"489","2019-07-12","Marszałkowska/Metro Świętokrzyska",2227
"490","2019-07-13","Marszałkowska/Metro Świętokrzyska",1466
"491","2019-07-14","Marszałkowska/Metro Świętokrzyska",1922
"492","2019-07-15","Marszałkowska/Metro Świętokrzyska",2250
"493","2019-07-16","Marszałkowska/Metro Świętokrzyska",1602
"494","2019-07-17","Marszałkowska/Metro Świętokrzyska",1872
"495","2019-07-18","Marszałkowska/Metro Świętokrzyska",2400
"496","2019-07-19","Marszałkowska/Metro Świętokrzyska",2324
"497","2019-07-20","Marszałkowska/Metro Świętokrzyska",27
"498","2019-07-21","Marszałkowska/Metro Świętokrzyska",0
"499","2019-07-22","Marszałkowska/Metro Świętokrzyska",0
"500","2019-07-23","Marszałkowska/Metro Świętokrzyska",1316
"501","2019-07-24","Marszałkowska/Metro Świętokrzyska",2266
"502","2019-07-25","Marszałkowska/Metro Świętokrzyska",2382
"503","2019-07-26","Marszałkowska/Metro Świętokrzyska",2137
"504","2019-07-27","Marszałkowska/Metro Świętokrzyska",1647
"505","2019-07-28","Marszałkowska/Metro Świętokrzyska",1390
"506","2019-07-29","Marszałkowska/Metro Świętokrzyska",1503
"507","2019-07-30","Marszałkowska/Metro Świętokrzyska",1944
"508","2019-07-31","Marszałkowska/Metro Świętokrzyska",2424
"509","2019-08-01","Marszałkowska/Metro Świętokrzyska",3255
"510","2019-08-02","Marszałkowska/Metro Świętokrzyska",1982
"511","2019-08-03","Marszałkowska/Metro Świętokrzyska",1736
"512","2019-08-04","Marszałkowska/Metro Świętokrzyska",1691
"513","2019-08-05","Marszałkowska/Metro Świętokrzyska",2238
"514","2019-08-06","Marszałkowska/Metro Świętokrzyska",2392
"515","2019-08-07","Marszałkowska/Metro Świętokrzyska",2216
"516","2019-08-08","Marszałkowska/Metro Świętokrzyska",2109
"517","2019-08-09","Marszałkowska/Metro Świętokrzyska",2235
"518","2019-08-10","Marszałkowska/Metro Świętokrzyska",1685
"519","2019-08-11","Marszałkowska/Metro Świętokrzyska",1905
"520","2019-08-12","Marszałkowska/Metro Świętokrzyska",1983
"521","2019-08-13","Marszałkowska/Metro Świętokrzyska",2052
"522","2019-08-14","Marszałkowska/Metro Świętokrzyska",1587
"523","2019-08-15","Marszałkowska/Metro Świętokrzyska",1942
"524","2019-08-16","Marszałkowska/Metro Świętokrzyska",1679
"525","2019-08-17","Marszałkowska/Metro Świętokrzyska",1627
"526","2019-08-18","Marszałkowska/Metro Świętokrzyska",1544
"527","2019-08-19","Marszałkowska/Metro Świętokrzyska",1698
"528","2019-08-20","Marszałkowska/Metro Świętokrzyska",2038
"529","2019-08-21","Marszałkowska/Metro Świętokrzyska",1585
"530","2019-08-22","Marszałkowska/Metro Świętokrzyska",2149
"531","2019-08-23","Marszałkowska/Metro Świętokrzyska",2188
"532","2019-08-24","Marszałkowska/Metro Świętokrzyska",1758
"533","2019-08-25","Marszałkowska/Metro Świętokrzyska",1486
"534","2019-08-26","Marszałkowska/Metro Świętokrzyska",2140
"535","2019-08-27","Marszałkowska/Metro Świętokrzyska",2219
"536","2019-08-28","Marszałkowska/Metro Świętokrzyska",2112
"537","2019-08-29","Marszałkowska/Metro Świętokrzyska",2174
"538","2019-08-30","Marszałkowska/Metro Świętokrzyska",1984
"539","2019-08-31","Marszałkowska/Metro Świętokrzyska",1615
"540","2019-09-01","Marszałkowska/Metro Świętokrzyska",2109
"541","2019-09-02","Marszałkowska/Metro Świętokrzyska",1644
"542","2019-09-03","Marszałkowska/Metro Świętokrzyska",1697
"543","2019-09-04","Marszałkowska/Metro Świętokrzyska",2054
"544","2019-09-05","Marszałkowska/Metro Świętokrzyska",2088
"545","2019-09-06","Marszałkowska/Metro Świętokrzyska",2025
"546","2019-09-07","Marszałkowska/Metro Świętokrzyska",1323
"547","2019-09-08","Marszałkowska/Metro Świętokrzyska",571
"548","2019-09-09","Marszałkowska/Metro Świętokrzyska",1874
"549","2019-09-10","Marszałkowska/Metro Świętokrzyska",1771
"550","2019-09-11","Marszałkowska/Metro Świętokrzyska",2062
"551","2019-09-12","Marszałkowska/Metro Świętokrzyska",2062
"552","2019-09-13","Marszałkowska/Metro Świętokrzyska",1760
"553","2019-09-14","Marszałkowska/Metro Świętokrzyska",1289
"554","2019-09-15","Marszałkowska/Metro Świętokrzyska",1216
"555","2019-09-16","Marszałkowska/Metro Świętokrzyska",1582
"556","2019-09-17","Marszałkowska/Metro Świętokrzyska",1224
"557","2019-09-18","Marszałkowska/Metro Świętokrzyska",772
"558","2019-09-19","Marszałkowska/Metro Świętokrzyska",1123
"559","2019-09-20","Marszałkowska/Metro Świętokrzyska",1276
"560","2019-09-21","Marszałkowska/Metro Świętokrzyska",816
"561","2019-09-22","Marszałkowska/Metro Świętokrzyska",1370
"562","2019-03-20","Świętokrzyska/Emilii Plater N",NA
"563","2019-03-21","Świętokrzyska/Emilii Plater N",NA
"564","2019-03-22","Świętokrzyska/Emilii Plater N",NA
"565","2019-03-23","Świętokrzyska/Emilii Plater N",NA
"566","2019-03-24","Świętokrzyska/Emilii Plater N",NA
"567","2019-03-25","Świętokrzyska/Emilii Plater N",NA
"568","2019-03-26","Świętokrzyska/Emilii Plater N",NA
"569","2019-03-27","Świętokrzyska/Emilii Plater N",NA
"570","2019-03-28","Świętokrzyska/Emilii Plater N",2351
"571","2019-03-29","Świętokrzyska/Emilii Plater N",2224
"572","2019-03-30","Świętokrzyska/Emilii Plater N",2224
"573","2019-03-31","Świętokrzyska/Emilii Plater N",2224
"574","2019-04-01","Świętokrzyska/Emilii Plater N",2772
"575","2019-04-02","Świętokrzyska/Emilii Plater N",2230
"576","2019-04-03","Świętokrzyska/Emilii Plater N",2614
"577","2019-04-04","Świętokrzyska/Emilii Plater N",2726
"578","2019-04-05","Świętokrzyska/Emilii Plater N",3052
"579","2019-04-06","Świętokrzyska/Emilii Plater N",2656
"580","2019-04-07","Świętokrzyska/Emilii Plater N",3135
"581","2019-04-08","Świętokrzyska/Emilii Plater N",3797
"582","2019-04-09","Świętokrzyska/Emilii Plater N",2800
"583","2019-04-10","Świętokrzyska/Emilii Plater N",2572
"584","2019-04-11","Świętokrzyska/Emilii Plater N",2361
"585","2019-04-12","Świętokrzyska/Emilii Plater N",2185
"586","2019-04-13","Świętokrzyska/Emilii Plater N",1082
"587","2019-04-14","Świętokrzyska/Emilii Plater N",2114
"588","2019-04-15","Świętokrzyska/Emilii Plater N",2792
"589","2019-04-16","Świętokrzyska/Emilii Plater N",2425
"590","2019-04-17","Świętokrzyska/Emilii Plater N",3684
"591","2019-04-18","Świętokrzyska/Emilii Plater N",0
"592","2019-04-19","Świętokrzyska/Emilii Plater N",0
"593","2019-04-20","Świętokrzyska/Emilii Plater N",0
"594","2019-04-21","Świętokrzyska/Emilii Plater N",0
"595","2019-04-22","Świętokrzyska/Emilii Plater N",0
"596","2019-04-23","Świętokrzyska/Emilii Plater N",0
"597","2019-04-24","Świętokrzyska/Emilii Plater N",2197
"598","2019-04-25","Świętokrzyska/Emilii Plater N",3913
"599","2019-04-26","Świętokrzyska/Emilii Plater N",4427
"600","2019-04-27","Świętokrzyska/Emilii Plater N",1942
"601","2019-04-28","Świętokrzyska/Emilii Plater N",1102
"602","2019-04-29","Świętokrzyska/Emilii Plater N",3004
"603","2019-04-30","Świętokrzyska/Emilii Plater N",3455
"604","2019-05-01","Świętokrzyska/Emilii Plater N",3243
"605","2019-05-02","Świętokrzyska/Emilii Plater N",1825
"606","2019-05-03","Świętokrzyska/Emilii Plater N",1757
"607","2019-05-04","Świętokrzyska/Emilii Plater N",1815
"608","2019-05-05","Świętokrzyska/Emilii Plater N",1245
"609","2019-05-06","Świętokrzyska/Emilii Plater N",2593
"610","2019-05-07","Świętokrzyska/Emilii Plater N",3179
"611","2019-05-08","Świętokrzyska/Emilii Plater N",3275
"612","2019-05-09","Świętokrzyska/Emilii Plater N",3184
"613","2019-05-10","Świętokrzyska/Emilii Plater N",2541
"614","2019-05-11","Świętokrzyska/Emilii Plater N",2807
"615","2019-05-12","Świętokrzyska/Emilii Plater N",1858
"616","2019-05-13","Świętokrzyska/Emilii Plater N",1715
"617","2019-05-14","Świętokrzyska/Emilii Plater N",1503
"618","2019-05-15","Świętokrzyska/Emilii Plater N",1219
"619","2019-05-16","Świętokrzyska/Emilii Plater N",1599
"620","2019-05-17","Świętokrzyska/Emilii Plater N",2847
"621","2019-05-18","Świętokrzyska/Emilii Plater N",2270
"622","2019-05-19","Świętokrzyska/Emilii Plater N",2478
"623","2019-05-20","Świętokrzyska/Emilii Plater N",3032
"624","2019-05-21","Świętokrzyska/Emilii Plater N",3314
"625","2019-05-22","Świętokrzyska/Emilii Plater N",3237
"626","2019-05-23","Świętokrzyska/Emilii Plater N",2737
"627","2019-05-24","Świętokrzyska/Emilii Plater N",398
"628","2019-05-25","Świętokrzyska/Emilii Plater N",0
"629","2019-05-26","Świętokrzyska/Emilii Plater N",0
"630","2019-05-27","Świętokrzyska/Emilii Plater N",0
"631","2019-05-28","Świętokrzyska/Emilii Plater N",1507
"632","2019-05-29","Świętokrzyska/Emilii Plater N",2676
"633","2019-05-30","Świętokrzyska/Emilii Plater N",4315
"634","2019-05-31","Świętokrzyska/Emilii Plater N",4586
"635","2019-06-01","Świętokrzyska/Emilii Plater N",3617
"636","2019-06-02","Świętokrzyska/Emilii Plater N",3621
"637","2019-06-03","Świętokrzyska/Emilii Plater N",4728
"638","2019-06-04","Świętokrzyska/Emilii Plater N",5197
"639","2019-06-05","Świętokrzyska/Emilii Plater N",5373
"640","2019-06-06","Świętokrzyska/Emilii Plater N",5109
"641","2019-06-07","Świętokrzyska/Emilii Plater N",4917
"642","2019-06-08","Świętokrzyska/Emilii Plater N",3016
"643","2019-06-09","Świętokrzyska/Emilii Plater N",4138
"644","2019-06-10","Świętokrzyska/Emilii Plater N",5001
"645","2019-06-11","Świętokrzyska/Emilii Plater N",5079
"646","2019-06-12","Świętokrzyska/Emilii Plater N",4912
"647","2019-06-13","Świętokrzyska/Emilii Plater N",4094
"648","2019-06-14","Świętokrzyska/Emilii Plater N",4306
"649","2019-06-15","Świętokrzyska/Emilii Plater N",3244
"650","2019-06-16","Świętokrzyska/Emilii Plater N",3403
"651","2019-06-17","Świętokrzyska/Emilii Plater N",4835
"652","2019-06-18","Świętokrzyska/Emilii Plater N",5147
"653","2019-06-19","Świętokrzyska/Emilii Plater N",3781
"654","2019-06-20","Świętokrzyska/Emilii Plater N",3426
"655","2019-06-21","Świętokrzyska/Emilii Plater N",3158
"656","2019-06-22","Świętokrzyska/Emilii Plater N",2976
"657","2019-06-23","Świętokrzyska/Emilii Plater N",3217
"658","2019-06-24","Świętokrzyska/Emilii Plater N",5015
"659","2019-06-25","Świętokrzyska/Emilii Plater N",5176
"660","2019-06-26","Świętokrzyska/Emilii Plater N",4761
"661","2019-06-27","Świętokrzyska/Emilii Plater N",4644
"662","2019-06-28","Świętokrzyska/Emilii Plater N",4680
"663","2019-06-29","Świętokrzyska/Emilii Plater N",3198
"664","2019-06-30","Świętokrzyska/Emilii Plater N",2763
"665","2019-07-01","Świętokrzyska/Emilii Plater N",4439
"666","2019-07-02","Świętokrzyska/Emilii Plater N",5037
"667","2019-07-03","Świętokrzyska/Emilii Plater N",4394
"668","2019-07-04","Świętokrzyska/Emilii Plater N",4490
"669","2019-07-05","Świętokrzyska/Emilii Plater N",3000
"670","2019-07-06","Świętokrzyska/Emilii Plater N",1798
"671","2019-07-07","Świętokrzyska/Emilii Plater N",2651
"672","2019-07-08","Świętokrzyska/Emilii Plater N",3488
"673","2019-07-09","Świętokrzyska/Emilii Plater N",2346
"674","2019-07-10","Świętokrzyska/Emilii Plater N",2873
"675","2019-07-11","Świętokrzyska/Emilii Plater N",3653
"676","2019-07-12","Świętokrzyska/Emilii Plater N",4376
"677","2019-07-13","Świętokrzyska/Emilii Plater N",2188
"678","2019-07-14","Świętokrzyska/Emilii Plater N",3425
"679","2019-07-15","Świętokrzyska/Emilii Plater N",4515
"680","2019-07-16","Świętokrzyska/Emilii Plater N",3092
"681","2019-07-17","Świętokrzyska/Emilii Plater N",3583
"682","2019-07-18","Świętokrzyska/Emilii Plater N",4699
"683","2019-07-19","Świętokrzyska/Emilii Plater N",4491
"684","2019-07-20","Świętokrzyska/Emilii Plater N",2927
"685","2019-07-21","Świętokrzyska/Emilii Plater N",2654
"686","2019-07-22","Świętokrzyska/Emilii Plater N",1357
"687","2019-07-23","Świętokrzyska/Emilii Plater N",0
"688","2019-07-24","Świętokrzyska/Emilii Plater N",2940
"689","2019-07-25","Świętokrzyska/Emilii Plater N",4841
"690","2019-07-26","Świętokrzyska/Emilii Plater N",4356
"691","2019-07-27","Świętokrzyska/Emilii Plater N",2751
"692","2019-07-28","Świętokrzyska/Emilii Plater N",2630
"693","2019-07-29","Świętokrzyska/Emilii Plater N",3083
"694","2019-07-30","Świętokrzyska/Emilii Plater N",4088
"695","2019-07-31","Świętokrzyska/Emilii Plater N",4984
"696","2019-08-01","Świętokrzyska/Emilii Plater N",5347
"697","2019-08-02","Świętokrzyska/Emilii Plater N",3795
"698","2019-08-03","Świętokrzyska/Emilii Plater N",3542
"699","2019-08-04","Świętokrzyska/Emilii Plater N",3247
"700","2019-08-05","Świętokrzyska/Emilii Plater N",4418
"701","2019-08-06","Świętokrzyska/Emilii Plater N",4906
"702","2019-08-07","Świętokrzyska/Emilii Plater N",4289
"703","2019-08-08","Świętokrzyska/Emilii Plater N",4207
"704","2019-08-09","Świętokrzyska/Emilii Plater N",4441
"705","2019-08-10","Świętokrzyska/Emilii Plater N",2774
"706","2019-08-11","Świętokrzyska/Emilii Plater N",3545
"707","2019-08-12","Świętokrzyska/Emilii Plater N",4175
"708","2019-08-13","Świętokrzyska/Emilii Plater N",4000
"709","2019-08-14","Świętokrzyska/Emilii Plater N",2970
"710","2019-08-15","Świętokrzyska/Emilii Plater N",3519
"711","2019-08-16","Świętokrzyska/Emilii Plater N",3156
"712","2019-08-17","Świętokrzyska/Emilii Plater N",2822
"713","2019-08-18","Świętokrzyska/Emilii Plater N",2864
"714","2019-08-19","Świętokrzyska/Emilii Plater N",3579
"715","2019-08-20","Świętokrzyska/Emilii Plater N",4327
"716","2019-08-21","Świętokrzyska/Emilii Plater N",2959
"717","2019-08-22","Świętokrzyska/Emilii Plater N",4530
"718","2019-08-23","Świętokrzyska/Emilii Plater N",4508
"719","2019-08-24","Świętokrzyska/Emilii Plater N",3244
"720","2019-08-25","Świętokrzyska/Emilii Plater N",3046
"721","2019-08-26","Świętokrzyska/Emilii Plater N",4535
"722","2019-08-27","Świętokrzyska/Emilii Plater N",4941
"723","2019-08-28","Świętokrzyska/Emilii Plater N",4883
"724","2019-08-29","Świętokrzyska/Emilii Plater N",4675
"725","2019-08-30","Świętokrzyska/Emilii Plater N",4023
"726","2019-08-31","Świętokrzyska/Emilii Plater N",3133
"727","2019-09-01","Świętokrzyska/Emilii Plater N",3118
"728","2019-09-02","Świętokrzyska/Emilii Plater N",3307
"729","2019-09-03","Świętokrzyska/Emilii Plater N",3506
"730","2019-09-04","Świętokrzyska/Emilii Plater N",4428
"731","2019-09-05","Świętokrzyska/Emilii Plater N",4528
"732","2019-09-06","Świętokrzyska/Emilii Plater N",4096
"733","2019-09-07","Świętokrzyska/Emilii Plater N",2270
"734","2019-09-08","Świętokrzyska/Emilii Plater N",893
"735","2019-09-09","Świętokrzyska/Emilii Plater N",3888
"736","2019-09-10","Świętokrzyska/Emilii Plater N",3729
"737","2019-09-11","Świętokrzyska/Emilii Plater N",4233
"738","2019-09-12","Świętokrzyska/Emilii Plater N",4124
"739","2019-09-13","Świętokrzyska/Emilii Plater N",3584
"740","2019-09-14","Świętokrzyska/Emilii Plater N",2161
"741","2019-09-15","Świętokrzyska/Emilii Plater N",2125
"742","2019-09-16","Świętokrzyska/Emilii Plater N",3225
"743","2019-09-17","Świętokrzyska/Emilii Plater N",2404
"744","2019-09-18","Świętokrzyska/Emilii Plater N",1367
"745","2019-09-19","Świętokrzyska/Emilii Plater N",2042
"746","2019-09-20","Świętokrzyska/Emilii Plater N",2204
"747","2019-09-21","Świętokrzyska/Emilii Plater N",1396
"748","2019-09-22","Świętokrzyska/Emilii Plater N",2306
"749","2019-03-20","Wysockiego",NA
"750","2019-03-21","Wysockiego",NA
"751","2019-03-22","Wysockiego",NA
"752","2019-03-23","Wysockiego",NA
"753","2019-03-24","Wysockiego",NA
"754","2019-03-25","Wysockiego",NA
"755","2019-03-26","Wysockiego",NA
"756","2019-03-27","Wysockiego",NA
"757","2019-03-28","Wysockiego",838
"758","2019-03-29","Wysockiego",1891
"759","2019-03-30","Wysockiego",1890
"760","2019-03-31","Wysockiego",1891
"761","2019-04-01","Wysockiego",1874
"762","2019-04-02","Wysockiego",862
"763","2019-04-03","Wysockiego",1185
"764","2019-04-04","Wysockiego",1753
"765","2019-04-05","Wysockiego",2730
"766","2019-04-06","Wysockiego",3916
"767","2019-04-07","Wysockiego",9355
"768","2019-04-08","Wysockiego",4578
"769","2019-04-09","Wysockiego",205
"770","2019-04-10","Wysockiego",188
"771","2019-04-11","Wysockiego",166
"772","2019-04-12","Wysockiego",142
"773","2019-04-13","Wysockiego",62
"774","2019-04-14","Wysockiego",282
"775","2019-04-15","Wysockiego",267
"776","2019-04-16","Wysockiego",0
"777","2019-04-17","Wysockiego",462
"778","2019-04-18","Wysockiego",783
"779","2019-04-19","Wysockiego",739
"780","2019-04-20","Wysockiego",752
"781","2019-04-21","Wysockiego",214
"782","2019-04-22","Wysockiego",472
