"","Data","Miejsce","Liczba_rowerow"
"444","2019-09-16","Żwirki i Wigury/Trojdena E",2255
"445","2019-09-17","Żwirki i Wigury/Trojdena E",1705
"446","2019-09-18","Żwirki i Wigury/Trojdena E",988
"447","2019-09-19","Żwirki i Wigury/Trojdena E",1385
"448","2019-09-20","Żwirki i Wigury/Trojdena E",1252
"449","2019-09-21","Żwirki i Wigury/Trojdena E",715
"450","2019-09-22","Żwirki i Wigury/Trojdena E",1761
"451","2019-09-23","Żwirki i Wigury/Trojdena E",2767
"452","2019-09-24","Żwirki i Wigury/Trojdena E",2580
"453","2019-09-25","Żwirki i Wigury/Trojdena E",1942
"454","2019-09-26","Żwirki i Wigury/Trojdena E",1280
"455","2019-09-27","Żwirki i Wigury/Trojdena E",1451
"456","2019-09-28","Żwirki i Wigury/Trojdena E",3173
"457","2019-09-29","Żwirki i Wigury/Trojdena E",4016
"458","2019-09-30","Żwirki i Wigury/Trojdena E",737
"459","2019-10-01","Żwirki i Wigury/Trojdena E",2141
"460","2019-10-02","Żwirki i Wigury/Trojdena E",5551
"461","2019-10-03","Żwirki i Wigury/Trojdena E",3712
"462","2019-10-04","Żwirki i Wigury/Trojdena E",2549
"463","2019-10-05","Żwirki i Wigury/Trojdena E",867
"464","2019-10-06","Żwirki i Wigury/Trojdena E",2081
"465","2019-10-07","Żwirki i Wigury/Trojdena E",1282
"466","2019-10-08","Żwirki i Wigury/Trojdena E",1069
"467","2019-10-09","Żwirki i Wigury/Trojdena E",1204
"468","2019-10-10","Żwirki i Wigury/Trojdena E",2062
"469","2019-10-11","Żwirki i Wigury/Trojdena E",1367
"470","2019-10-12","Żwirki i Wigury/Trojdena E",1100
"471","2019-10-13","Żwirki i Wigury/Trojdena E",4233
"472","2019-10-14","Żwirki i Wigury/Trojdena E",2228
"473","2019-10-15","Żwirki i Wigury/Trojdena E",6631
"474","2019-10-16","Żwirki i Wigury/Trojdena E",1953
"475","2019-10-17","Żwirki i Wigury/Trojdena E",1841
"476","2019-10-18","Żwirki i Wigury/Trojdena E",1802
"477","2019-10-19","Żwirki i Wigury/Trojdena E",1049
"478","2019-10-20","Żwirki i Wigury/Trojdena E",1661
"479","2019-10-21","Żwirki i Wigury/Trojdena E",2163
"480","2019-10-22","Żwirki i Wigury/Trojdena E",2300
"481","2019-10-23","Żwirki i Wigury/Trojdena E",1726
"482","2019-10-24","Żwirki i Wigury/Trojdena E",1672
"483","2019-10-25","Żwirki i Wigury/Trojdena E",1479
"484","2019-10-26","Żwirki i Wigury/Trojdena E",922
"485","2019-10-27","Żwirki i Wigury/Trojdena E",896
"486","2019-10-28","Żwirki i Wigury/Trojdena E",1279
"487","2019-10-29","Żwirki i Wigury/Trojdena E",1143
"488","2019-10-30","Żwirki i Wigury/Trojdena E",1176
"489","2019-10-31","Żwirki i Wigury/Trojdena E",1018
"490","2019-11-01","Żwirki i Wigury/Trojdena E",345
"491","2019-11-02","Żwirki i Wigury/Trojdena E",59
"492","2019-11-03","Żwirki i Wigury/Trojdena E",0
"493","2019-11-04","Żwirki i Wigury/Trojdena E",762
"494","2019-11-05","Żwirki i Wigury/Trojdena E",1372
"495","2019-11-06","Żwirki i Wigury/Trojdena E",1333
"496","2019-11-07","Żwirki i Wigury/Trojdena E",1250
"497","2019-11-08","Żwirki i Wigury/Trojdena E",1043
"498","2019-11-09","Żwirki i Wigury/Trojdena E",389
"499","2019-11-10","Żwirki i Wigury/Trojdena E",323
"500","2019-11-11","Żwirki i Wigury/Trojdena E",418
"501","2019-11-12","Żwirki i Wigury/Trojdena E",1028
"502","2019-11-13","Żwirki i Wigury/Trojdena E",861
"503","2019-11-14","Żwirki i Wigury/Trojdena E",1031
"504","2019-11-15","Żwirki i Wigury/Trojdena E",901
"505","2019-11-16","Żwirki i Wigury/Trojdena E",539
"506","2019-11-17","Żwirki i Wigury/Trojdena E",813
"507","2019-11-18","Żwirki i Wigury/Trojdena E",1273
"508","2019-11-19","Żwirki i Wigury/Trojdena E",1292
"509","2019-11-20","Żwirki i Wigury/Trojdena E",1132
"510","2019-11-21","Żwirki i Wigury/Trojdena E",973
"511","2019-11-22","Żwirki i Wigury/Trojdena E",844
"512","2019-11-23","Żwirki i Wigury/Trojdena E",267
"513","2019-11-24","Żwirki i Wigury/Trojdena E",233
"514","2019-11-25","Żwirki i Wigury/Trojdena E",886
"515","2019-11-26","Żwirki i Wigury/Trojdena E",944
"516","2019-11-27","Żwirki i Wigury/Trojdena E",956
"517","2019-11-28","Żwirki i Wigury/Trojdena E",1057
"518","2019-11-29","Żwirki i Wigury/Trojdena E",861
"519","2019-11-30","Żwirki i Wigury/Trojdena E",288
"520","2019-12-01","Żwirki i Wigury/Trojdena E",199
"521","2019-12-02","Żwirki i Wigury/Trojdena E",753
"522","2019-12-03","Żwirki i Wigury/Trojdena E",809
"523","2019-12-04","Żwirki i Wigury/Trojdena E",695
"524","2019-12-05","Żwirki i Wigury/Trojdena E",746
"525","2019-12-06","Żwirki i Wigury/Trojdena E",646
"526","2019-12-07","Żwirki i Wigury/Trojdena E",177
"527","2019-12-08","Żwirki i Wigury/Trojdena E",265
"528","2019-12-09","Żwirki i Wigury/Trojdena E",817
"529","2019-12-10","Żwirki i Wigury/Trojdena E",811
"530","2019-12-11","Żwirki i Wigury/Trojdena E",744
"531","2019-12-12","Żwirki i Wigury/Trojdena E",702
"532","2019-12-13","Żwirki i Wigury/Trojdena E",560
"533","2019-12-14","Żwirki i Wigury/Trojdena E",216
"534","2019-12-15","Żwirki i Wigury/Trojdena E",202
"535","2019-12-16","Żwirki i Wigury/Trojdena E",785
"536","2019-12-17","Żwirki i Wigury/Trojdena E",807
"537","2019-12-18","Żwirki i Wigury/Trojdena E",53
"538","2019-12-19","Żwirki i Wigury/Trojdena E",0
"539","2019-12-20","Żwirki i Wigury/Trojdena E",0
"540","2019-12-21","Żwirki i Wigury/Trojdena E",0
"541","2019-12-22","Żwirki i Wigury/Trojdena E",0
"542","2019-12-23","Żwirki i Wigury/Trojdena E",0
"543","2019-12-24","Żwirki i Wigury/Trojdena E",0
"544","2019-12-25","Żwirki i Wigury/Trojdena E",0
"545","2019-12-26","Żwirki i Wigury/Trojdena E",0
"546","2019-12-27","Żwirki i Wigury/Trojdena E",0
"547","2019-12-28","Żwirki i Wigury/Trojdena E",0
"548","2019-12-29","Żwirki i Wigury/Trojdena E",0
"549","2019-12-30","Żwirki i Wigury/Trojdena E",0
"550","2019-12-31","Żwirki i Wigury/Trojdena E",0
"551","2019-04-01","Marszałkowska/Metro Świętokrzyska",130
"552","2019-04-02","Marszałkowska/Metro Świętokrzyska",108
"553","2019-04-03","Marszałkowska/Metro Świętokrzyska",133
"554","2019-04-04","Marszałkowska/Metro Świętokrzyska",138
"555","2019-04-05","Marszałkowska/Metro Świętokrzyska",220
"556","2019-04-06","Marszałkowska/Metro Świętokrzyska",199
"557","2019-04-07","Marszałkowska/Metro Świętokrzyska",199
"558","2019-04-08","Marszałkowska/Metro Świętokrzyska",230
"559","2019-04-09","Marszałkowska/Metro Świętokrzyska",1298
"560","2019-04-10","Marszałkowska/Metro Świętokrzyska",501
"561","2019-04-11","Marszałkowska/Metro Świętokrzyska",0
"562","2019-04-12","Marszałkowska/Metro Świętokrzyska",0
"563","2019-04-13","Marszałkowska/Metro Świętokrzyska",0
"564","2019-04-14","Marszałkowska/Metro Świętokrzyska",142
"565","2019-04-15","Marszałkowska/Metro Świętokrzyska",0
"566","2019-04-16","Marszałkowska/Metro Świętokrzyska",0
"567","2019-04-17","Marszałkowska/Metro Świętokrzyska",0
"568","2019-04-18","Marszałkowska/Metro Świętokrzyska",133
"569","2019-04-19","Marszałkowska/Metro Świętokrzyska",1712
"570","2019-04-20","Marszałkowska/Metro Świętokrzyska",1145
"571","2019-04-21","Marszałkowska/Metro Świętokrzyska",525
"572","2019-04-22","Marszałkowska/Metro Świętokrzyska",803
"573","2019-04-23","Marszałkowska/Metro Świętokrzyska",1368
"574","2019-04-24","Marszałkowska/Metro Świętokrzyska",1673
"575","2019-04-25","Marszałkowska/Metro Świętokrzyska",1876
"576","2019-04-26","Marszałkowska/Metro Świętokrzyska",2307
"577","2019-04-27","Marszałkowska/Metro Świętokrzyska",1231
"578","2019-04-28","Marszałkowska/Metro Świętokrzyska",813
"579","2019-04-29","Marszałkowska/Metro Świętokrzyska",1564
"580","2019-04-30","Marszałkowska/Metro Świętokrzyska",1770
"581","2019-05-01","Marszałkowska/Metro Świętokrzyska",1880
"582","2019-05-02","Marszałkowska/Metro Świętokrzyska",1104
"583","2019-05-03","Marszałkowska/Metro Świętokrzyska",1374
"584","2019-05-04","Marszałkowska/Metro Świętokrzyska",1275
"585","2019-05-05","Marszałkowska/Metro Świętokrzyska",818
"586","2019-05-06","Marszałkowska/Metro Świętokrzyska",1374
"587","2019-05-07","Marszałkowska/Metro Świętokrzyska",1658
"588","2019-05-08","Marszałkowska/Metro Świętokrzyska",1842
"589","2019-05-09","Marszałkowska/Metro Świętokrzyska",1752
"590","2019-05-10","Marszałkowska/Metro Świętokrzyska",1539
"591","2019-05-11","Marszałkowska/Metro Świętokrzyska",1629
"592","2019-05-12","Marszałkowska/Metro Świętokrzyska",1182
"593","2019-05-13","Marszałkowska/Metro Świętokrzyska",0
"594","2019-05-14","Marszałkowska/Metro Świętokrzyska",6
"595","2019-05-15","Marszałkowska/Metro Świętokrzyska",0
"596","2019-05-16","Marszałkowska/Metro Świętokrzyska",4
"597","2019-05-17","Marszałkowska/Metro Świętokrzyska",1
"598","2019-05-18","Marszałkowska/Metro Świętokrzyska",4
"599","2019-05-19","Marszałkowska/Metro Świętokrzyska",0
"600","2019-05-20","Marszałkowska/Metro Świętokrzyska",149
"601","2019-05-21","Marszałkowska/Metro Świętokrzyska",1333
"602","2019-05-22","Marszałkowska/Metro Świętokrzyska",1689
"603","2019-05-23","Marszałkowska/Metro Świętokrzyska",1381
"604","2019-05-24","Marszałkowska/Metro Świętokrzyska",2052
"605","2019-05-25","Marszałkowska/Metro Świętokrzyska",1770
"606","2019-05-26","Marszałkowska/Metro Świętokrzyska",1428
"607","2019-05-27","Marszałkowska/Metro Świętokrzyska",2022
"608","2019-05-28","Marszałkowska/Metro Świętokrzyska",1206
"609","2019-05-29","Marszałkowska/Metro Świętokrzyska",1435
"610","2019-05-30","Marszałkowska/Metro Świętokrzyska",2158
"611","2019-05-31","Marszałkowska/Metro Świętokrzyska",2404
"612","2019-06-01","Marszałkowska/Metro Świętokrzyska",1997
"613","2019-06-02","Marszałkowska/Metro Świętokrzyska",1707
"614","2019-06-03","Marszałkowska/Metro Świętokrzyska",2325
"615","2019-06-04","Marszałkowska/Metro Świętokrzyska",2468
"616","2019-06-05","Marszałkowska/Metro Świętokrzyska",2286
"617","2019-06-06","Marszałkowska/Metro Świętokrzyska",2308
"618","2019-06-07","Marszałkowska/Metro Świętokrzyska",2348
"619","2019-06-08","Marszałkowska/Metro Świętokrzyska",1984
"620","2019-06-09","Marszałkowska/Metro Świętokrzyska",1983
"621","2019-06-10","Marszałkowska/Metro Świętokrzyska",2260
"622","2019-06-11","Marszałkowska/Metro Świętokrzyska",2228
"623","2019-06-12","Marszałkowska/Metro Świętokrzyska",2223
"624","2019-06-13","Marszałkowska/Metro Świętokrzyska",1937
"625","2019-06-14","Marszałkowska/Metro Świętokrzyska",2024
"626","2019-06-15","Marszałkowska/Metro Świętokrzyska",1631
"627","2019-06-16","Marszałkowska/Metro Świętokrzyska",1547
"628","2019-06-17","Marszałkowska/Metro Świętokrzyska",2230
"629","2019-06-18","Marszałkowska/Metro Świętokrzyska",2451
"630","2019-06-19","Marszałkowska/Metro Świętokrzyska",1759
"631","2019-06-20","Marszałkowska/Metro Świętokrzyska",1569
"632","2019-06-21","Marszałkowska/Metro Świętokrzyska",1677
"633","2019-06-22","Marszałkowska/Metro Świętokrzyska",1698
"634","2019-06-23","Marszałkowska/Metro Świętokrzyska",1649
"635","2019-06-24","Marszałkowska/Metro Świętokrzyska",2293
"636","2019-06-25","Marszałkowska/Metro Świętokrzyska",2251
"637","2019-06-26","Marszałkowska/Metro Świętokrzyska",2090
"638","2019-06-27","Marszałkowska/Metro Świętokrzyska",2298
"639","2019-06-28","Marszałkowska/Metro Świętokrzyska",2342
"640","2019-06-29","Marszałkowska/Metro Świętokrzyska",1696
"641","2019-06-30","Marszałkowska/Metro Świętokrzyska",1355
"642","2019-07-01","Marszałkowska/Metro Świętokrzyska",1919
"643","2019-07-02","Marszałkowska/Metro Świętokrzyska",2422
"644","2019-07-03","Marszałkowska/Metro Świętokrzyska",2100
"645","2019-07-04","Marszałkowska/Metro Świętokrzyska",2219
"646","2019-07-05","Marszałkowska/Metro Świętokrzyska",1555
"647","2019-07-06","Marszałkowska/Metro Świętokrzyska",1256
"648","2019-07-07","Marszałkowska/Metro Świętokrzyska",1472
"649","2019-07-08","Marszałkowska/Metro Świętokrzyska",1818
"650","2019-07-09","Marszałkowska/Metro Świętokrzyska",1208
"651","2019-07-10","Marszałkowska/Metro Świętokrzyska",1618
"652","2019-07-11","Marszałkowska/Metro Świętokrzyska",2063
"653","2019-07-12","Marszałkowska/Metro Świętokrzyska",2227
"654","2019-07-13","Marszałkowska/Metro Świętokrzyska",1466
"655","2019-07-14","Marszałkowska/Metro Świętokrzyska",1922
"656","2019-07-15","Marszałkowska/Metro Świętokrzyska",2250
"657","2019-07-16","Marszałkowska/Metro Świętokrzyska",1602
"658","2019-07-17","Marszałkowska/Metro Świętokrzyska",1872
"659","2019-07-18","Marszałkowska/Metro Świętokrzyska",2400
"660","2019-07-19","Marszałkowska/Metro Świętokrzyska",2324
"661","2019-07-20","Marszałkowska/Metro Świętokrzyska",27
"662","2019-07-21","Marszałkowska/Metro Świętokrzyska",0
"663","2019-07-22","Marszałkowska/Metro Świętokrzyska",0
"664","2019-07-23","Marszałkowska/Metro Świętokrzyska",1316
"665","2019-07-24","Marszałkowska/Metro Świętokrzyska",2266
"666","2019-07-25","Marszałkowska/Metro Świętokrzyska",2382
"667","2019-07-26","Marszałkowska/Metro Świętokrzyska",2137
"668","2019-07-27","Marszałkowska/Metro Świętokrzyska",1647
"669","2019-07-28","Marszałkowska/Metro Świętokrzyska",1390
"670","2019-07-29","Marszałkowska/Metro Świętokrzyska",1503
"671","2019-07-30","Marszałkowska/Metro Świętokrzyska",1944
"672","2019-07-31","Marszałkowska/Metro Świętokrzyska",2424
"673","2019-08-01","Marszałkowska/Metro Świętokrzyska",3255
"674","2019-08-02","Marszałkowska/Metro Świętokrzyska",1982
"675","2019-08-03","Marszałkowska/Metro Świętokrzyska",1736
"676","2019-08-04","Marszałkowska/Metro Świętokrzyska",1691
"677","2019-08-05","Marszałkowska/Metro Świętokrzyska",2238
"678","2019-08-06","Marszałkowska/Metro Świętokrzyska",2392
"679","2019-08-07","Marszałkowska/Metro Świętokrzyska",2216
"680","2019-08-08","Marszałkowska/Metro Świętokrzyska",2109
"681","2019-08-09","Marszałkowska/Metro Świętokrzyska",2235
"682","2019-08-10","Marszałkowska/Metro Świętokrzyska",1685
"683","2019-08-11","Marszałkowska/Metro Świętokrzyska",1905
"684","2019-08-12","Marszałkowska/Metro Świętokrzyska",1983
"685","2019-08-13","Marszałkowska/Metro Świętokrzyska",2052
"686","2019-08-14","Marszałkowska/Metro Świętokrzyska",1587
"687","2019-08-15","Marszałkowska/Metro Świętokrzyska",1942
"688","2019-08-16","Marszałkowska/Metro Świętokrzyska",1679
"689","2019-08-17","Marszałkowska/Metro Świętokrzyska",1627
"690","2019-08-18","Marszałkowska/Metro Świętokrzyska",1544
"691","2019-08-19","Marszałkowska/Metro Świętokrzyska",1698
"692","2019-08-20","Marszałkowska/Metro Świętokrzyska",2038
"693","2019-08-21","Marszałkowska/Metro Świętokrzyska",1585
"694","2019-08-22","Marszałkowska/Metro Świętokrzyska",2149
"695","2019-08-23","Marszałkowska/Metro Świętokrzyska",2188
"696","2019-08-24","Marszałkowska/Metro Świętokrzyska",1758
"697","2019-08-25","Marszałkowska/Metro Świętokrzyska",1486
"698","2019-08-26","Marszałkowska/Metro Świętokrzyska",2140
"699","2019-08-27","Marszałkowska/Metro Świętokrzyska",2219
"700","2019-08-28","Marszałkowska/Metro Świętokrzyska",2112
"701","2019-08-29","Marszałkowska/Metro Świętokrzyska",2174
"702","2019-08-30","Marszałkowska/Metro Świętokrzyska",1984
"703","2019-08-31","Marszałkowska/Metro Świętokrzyska",1615
"704","2019-09-01","Marszałkowska/Metro Świętokrzyska",2109
"705","2019-09-02","Marszałkowska/Metro Świętokrzyska",1644
"706","2019-09-03","Marszałkowska/Metro Świętokrzyska",1697
"707","2019-09-04","Marszałkowska/Metro Świętokrzyska",2054
"708","2019-09-05","Marszałkowska/Metro Świętokrzyska",2088
"709","2019-09-06","Marszałkowska/Metro Świętokrzyska",2025
"710","2019-09-07","Marszałkowska/Metro Świętokrzyska",1323
"711","2019-09-08","Marszałkowska/Metro Świętokrzyska",571
"712","2019-09-09","Marszałkowska/Metro Świętokrzyska",1874
"713","2019-09-10","Marszałkowska/Metro Świętokrzyska",1771
"714","2019-09-11","Marszałkowska/Metro Świętokrzyska",2062
"715","2019-09-12","Marszałkowska/Metro Świętokrzyska",2062
"716","2019-09-13","Marszałkowska/Metro Świętokrzyska",1760
"717","2019-09-14","Marszałkowska/Metro Świętokrzyska",1289
"718","2019-09-15","Marszałkowska/Metro Świętokrzyska",1216
"719","2019-09-16","Marszałkowska/Metro Świętokrzyska",1582
"720","2019-09-17","Marszałkowska/Metro Świętokrzyska",1224
"721","2019-09-18","Marszałkowska/Metro Świętokrzyska",772
"722","2019-09-19","Marszałkowska/Metro Świętokrzyska",1123
"723","2019-09-20","Marszałkowska/Metro Świętokrzyska",1276
"724","2019-09-21","Marszałkowska/Metro Świętokrzyska",816
"725","2019-09-22","Marszałkowska/Metro Świętokrzyska",1370
"726","2019-09-23","Marszałkowska/Metro Świętokrzyska",1355
"727","2019-09-24","Marszałkowska/Metro Świętokrzyska",1348
"728","2019-09-25","Marszałkowska/Metro Świętokrzyska",1079
"729","2019-09-26","Marszałkowska/Metro Świętokrzyska",1041
"730","2019-09-27","Marszałkowska/Metro Świętokrzyska",1348
"731","2019-09-28","Marszałkowska/Metro Świętokrzyska",1114
"732","2019-09-29","Marszałkowska/Metro Świętokrzyska",815
"733","2019-09-30","Marszałkowska/Metro Świętokrzyska",499
"734","2019-10-01","Marszałkowska/Metro Świętokrzyska",1220
"735","2019-10-02","Marszałkowska/Metro Świętokrzyska",783
"736","2019-10-03","Marszałkowska/Metro Świętokrzyska",1120
"737","2019-10-04","Marszałkowska/Metro Świętokrzyska",1178
"738","2019-10-05","Marszałkowska/Metro Świętokrzyska",878
"739","2019-10-06","Marszałkowska/Metro Świętokrzyska",664
"740","2019-10-07","Marszałkowska/Metro Świętokrzyska",951
"741","2019-10-08","Marszałkowska/Metro Świętokrzyska",738
"742","2019-10-09","Marszałkowska/Metro Świętokrzyska",939
"743","2019-10-10","Marszałkowska/Metro Świętokrzyska",924
"744","2019-10-11","Marszałkowska/Metro Świętokrzyska",1174
"745","2019-10-12","Marszałkowska/Metro Świętokrzyska",1089
"746","2019-10-13","Marszałkowska/Metro Świętokrzyska",1199
"747","2019-10-14","Marszałkowska/Metro Świętokrzyska",1437
"748","2019-10-15","Marszałkowska/Metro Świętokrzyska",1509
"749","2019-10-16","Marszałkowska/Metro Świętokrzyska",1289
"750","2019-10-17","Marszałkowska/Metro Świętokrzyska",1358
"751","2019-10-18","Marszałkowska/Metro Świętokrzyska",1426
"752","2019-10-19","Marszałkowska/Metro Świętokrzyska",1093
"753","2019-10-20","Marszałkowska/Metro Świętokrzyska",1166
"754","2019-10-21","Marszałkowska/Metro Świętokrzyska",1483
"755","2019-10-22","Marszałkowska/Metro Świętokrzyska",1504
"756","2019-10-23","Marszałkowska/Metro Świętokrzyska",1140
"757","2019-10-24","Marszałkowska/Metro Świętokrzyska",1160
"758","2019-10-25","Marszałkowska/Metro Świętokrzyska",1189
"759","2019-10-26","Marszałkowska/Metro Świętokrzyska",1054
"760","2019-10-27","Marszałkowska/Metro Świętokrzyska",730
"761","2019-10-28","Marszałkowska/Metro Świętokrzyska",887
"762","2019-10-29","Marszałkowska/Metro Świętokrzyska",828
"763","2019-10-30","Marszałkowska/Metro Świętokrzyska",881
"764","2019-10-31","Marszałkowska/Metro Świętokrzyska",831
"765","2019-11-01","Marszałkowska/Metro Świętokrzyska",290
"766","2019-11-02","Marszałkowska/Metro Świętokrzyska",391
"767","2019-11-03","Marszałkowska/Metro Świętokrzyska",486
"768","2019-11-04","Marszałkowska/Metro Świętokrzyska",763
